type,symbol,date,shares,limit_price,fill_price,fees
sell,sz.000878,2024-05-31,6927,,13.31,115.25
sell,sh.601997,2024-06-21,18207,,4.97,113.11
buy,sh.600170,2024-07-15,45294,2.12,2.11,23.89
buy,sz.000623,2024-07-15,7581,12.66,12.58,23.84
buy,sz.000709,2024-07-18,50453,1.91,1.9,23.97
sell,sz.000709,2024-07-19,50453,,1.89,119.2
buy,sh.600704,2024-07-19,23884,4.03,3.99,23.82
buy,sh.601997,2024-07-19,18873,5.1,5.04,23.78
buy,sh.600820,2024-07-22,16002,6.01,6.0,24.0
sell,sh.600820,2024-07-24,16002,,6.11,122.22
sell,sh.600170,2024-07-25,45294,,2.22,125.69
sell,sz.000623,2024-07-25,7581,,12.45,117.98
sell,sh.600704,2024-07-31,23884,,4.09,122.11
buy,sh.600008,2024-08-02,35112,2.75,2.74,24.05
buy,sz.000709,2024-08-02,50155,1.92,1.92,24.07
sell,sz.000709,2024-08-06,50155,,1.91,119.75
buy,sh.600820,2024-08-06,14979,6.42,6.38,23.89
buy,sh.601000,2024-08-06,19583,4.91,4.83,23.65
buy,sz.000563,2024-08-06,34270,2.8,2.8,23.99
buy,sz.000959,2024-08-06,34908,2.75,2.75,24.0
buy,sh.600170,2024-08-07,43149,2.23,2.22,23.95
buy,sz.000623,2024-08-07,7364,13.04,12.96,23.86
buy,sz.001213,2024-08-08,24254,3.95,3.95,23.95
sell,sz.001213,2024-08-09,24254,,3.94,119.45
sell,sz.000959,2024-08-12,34908,,2.75,120.0
buy,sh.600171,2024-08-12,3992,24.07,23.41,23.36
buy,sz.000728,2024-08-12,15319,6.27,6.24,23.9
sell,sh.600008,2024-08-13,35112,,2.74,120.26
sell,sh.600171,2024-08-13,3992,,23.04,114.97
sell,sz.000728,2024-08-13,15319,,6.26,119.87
buy,sz.000709,2024-08-14,50957,1.89,1.88,23.95
buy,sz.000728,2024-08-14,15221,6.31,6.24,23.74
sell,sh.601997,2024-08-16,18873,,4.92,116.07
sell,sh.601000,2024-08-19,19583,,4.92,120.44
sell,sz.000563,2024-08-19,34270,,2.81,120.37
sell,sz.000709,2024-08-19,50957,,1.87,119.11
sell,sz.000728,2024-08-19,15221,,6.19,117.77
buy,sh.600008,2024-08-20,35063,2.73,2.7,23.67
sell,sh.600170,2024-08-23,43149,,2.03,109.49
sell,sh.600820,2024-08-29,14979,,5.68,106.35
sell,sz.000623,2024-09-04,7364,,12.45,114.6
sell,sh.600008,2024-09-06,35063,,2.7,118.34
buy,sh.600008,2024-09-20,35092,2.67,2.65,23.25
buy,sh.601880,2024-09-20,77292,1.21,1.21,23.38
buy,sz.000623,2024-09-20,7507,12.5,12.42,23.31
sell,sh.600008,2024-09-23,35092,,2.63,115.36
buy,sz.300972,2024-09-26,3034,31.38,31.15,23.63
sell,sz.300972,2024-09-27,3034,,33.76,128.03
sell,sz.000623,2024-10-08,7507,,18.04,169.28
buy,sh.600008,2024-10-09,32286,3.13,3.0,24.21
buy,sh.600062,2024-10-09,4233,23.89,23.07,24.41
buy,sh.600170,2024-10-09,41608,2.43,2.3,23.92
buy,sz.000088,2024-10-09,20108,5.03,4.78,24.03
buy,sz.000559,2024-10-09,17578,5.75,5.5,24.17
buy,sz.000728,2024-10-09,10672,9.48,9.0,24.01
buy,sz.002202,2024-10-09,9306,10.87,10.38,24.15
sell,sh.600062,2024-10-10,4233,,23.08,122.12
sell,sz.000728,2024-10-10,10672,,8.36,111.52
buy,sh.600298,2024-10-11,2679,37.07,36.86,24.69
buy,sh.600820,2024-10-11,15298,6.49,6.35,24.29
buy,sh.603529,2024-10-11,3013,32.96,30.6,23.05
buy,sz.001213,2024-10-11,23659,4.2,4.11,24.31
sell,sh.600008,2024-10-14,32286,,3.0,121.07
sell,sh.600170,2024-10-14,41608,,2.27,118.06
sell,sh.603529,2024-10-14,3013,,31.43,118.37
sell,sz.001213,2024-10-14,23659,,4.07,120.37
sell,sz.000088,2024-10-15,20108,,4.64,116.63
buy,sh.600008,2024-10-15,32548,3.03,2.98,24.25
buy,sh.600316,2024-10-15,3798,25.97,25.55,24.26
buy,sh.600704,2024-10-15,20770,4.75,4.63,24.04
buy,sh.601997,2024-10-15,16456,5.99,5.91,24.31
buy,sh.603529,2024-10-15,3054,32.29,32.07,24.49
sell,sh.600298,2024-10-17,2679,,35.83,119.99
sell,sh.600316,2024-10-17,3798,,26.1,123.91
sell,sz.002202,2024-10-17,9306,,9.46,110.04
buy,sh.601155,2024-10-17,6464,15.14,14.32,23.14
buy,sz.000959,2024-10-17,29836,3.28,3.26,24.32
sell,sh.600008,2024-10-18,32548,,2.96,120.43
sell,sh.600820,2024-10-18,15298,,6.4,122.38
sell,sh.601880,2024-10-18,77292,,1.42,137.19
sell,sz.000959,2024-10-18,29836,,3.21,119.72
buy,sh.600606,2024-10-18,49958,1.93,1.92,23.98
sell,sh.603529,2024-10-21,3054,,32.97,125.86
buy,sz.000623,2024-10-21,6048,16.16,16.14,24.4
buy,sz.000728,2024-10-21,12144,8.05,7.97,24.2
buy,sz.000783,2024-10-21,14723,6.64,6.58,24.22
sell,sh.600606,2024-10-22,49958,,1.94,121.15
buy,sh.688819,2024-10-22,3041,32.05,31.79,24.17
buy,sz.000709,2024-10-22,46591,2.09,2.09,24.34
buy,sz.000959,2024-10-22,30746,3.17,3.17,24.37
sell,sz.000623,2024-10-25,6048,,16.42,124.14
buy,sh.600820,2024-10-25,14769,6.6,6.59,24.33
sell,sz.000728,2024-10-28,12144,,8.18,124.17
sell,sz.000783,2024-10-28,14723,,6.62,121.83
buy,sh.600298,2024-10-28,2722,36.32,36.11,24.57
buy,sz.300972,2024-10-28,1652,59.83,58.85,24.31
sell,sh.688819,2024-10-29,3041,,32.28,122.7
buy,sh.600606,2024-10-29,50237,2.01,1.98,24.87
sell,sh.600704,2024-10-30,20770,,4.66,120.99
sell,sz.000559,2024-10-30,17578,,5.73,125.9
sell,sz.000709,2024-10-30,46591,,2.15,125.21
buy,sh.601665,2024-10-30,19940,5.05,5.01,24.97
sell,sz.000959,2024-10-31,30746,,3.26,125.29
sell,sz.300972,2024-10-31,1652,,69.58,143.68
buy,sz.300339,2024-10-31,1302,77.41,76.61,24.94
sell,sh.600606,2024-11-01,50237,,2.16,135.64
buy,sh.600602,2024-11-01,6724,15.07,14.43,24.26
buy,sz.002261,2024-11-01,3784,26.78,25.05,23.7
buy,sz.300458,2024-11-01,3319,30.53,29.07,24.12
sell,sh.600298,2024-11-04,2722,,36.86,125.42
sell,sh.600602,2024-11-04,6724,,14.01,117.75
sell,sz.300339,2024-11-04,1302,,63.83,103.88
buy,sz.002607,2024-11-04,30451,3.3,3.24,24.67
buy,sz.300623,2024-11-04,2551,39.39,39.24,25.03
buy,sz.300339,2024-11-06,1493,69.07,68.85,25.7
sell,sz.002607,2024-11-07,30451,,3.31,125.99
buy,sz.300432,2024-11-07,9242,11.1,10.97,25.35
sell,sz.300458,2024-11-08,3319,,30.59,126.91
buy,sh.600008,2024-11-08,30956,3.37,3.33,25.77
buy,sh.600096,2024-11-08,4693,22.2,22.05,25.87
sell,sh.600820,2024-11-11,14769,,6.64,122.58
sell,sh.601665,2024-11-11,19940,,5.11,127.37
sell,sz.300432,2024-11-11,9242,,11.01,127.19
sell,sh.601997,2024-11-12,16456,,5.79,119.1
sell,sh.601155,2024-11-12,6464,,15.23,123.06
sell,sz.300339,2024-11-12,1493,,73.44,137.06
buy,sh.600316,2024-11-12,2595,40.0,38.59,25.04
buy,sh.600820,2024-11-12,15764,6.59,6.55,25.81
buy,sz.000623,2024-11-12,5554,18.69,18.67,25.92
sell,sh.600316,2024-11-13,2595,,36.83,119.47
sell,sz.000623,2024-11-13,5554,,18.76,130.24
buy,sh.600171,2024-11-13,2220,46.09,44.51,24.7
buy,sh.601997,2024-11-14,17589,5.8,5.78,25.42
buy,sz.002851,2024-11-15,2106,48.27,46.89,24.69
sell,sh.600171,2024-11-18,2220,,39.64,110.0
sell,sz.002261,2024-11-18,3784,,23.36,110.49
sell,sz.002851,2024-11-18,2106,,42.87,112.86
buy,sz.300432,2024-11-18,9813,10.07,9.97,24.46
sell,sz.300432,2024-11-19,9813,,9.84,120.7
sell,sz.300623,2024-11-19,2551,,35.52,113.26
buy,sz.000709,2024-11-19,42970,2.28,2.21,23.74
sell,sh.600008,2024-11-20,30956,,3.16,122.28
sell,sh.600820,2024-11-20,15764,,6.59,129.86
sell,sz.000709,2024-11-20,42970,,2.23,119.78
sell,sh.600096,2024-11-21,4693,,21.53,126.3
sell,sh.601997,2024-11-21,17589,,5.89,129.5
buy,sh.600606,2024-11-21,41628,2.36,2.33,24.25
buy,sz.002797,2024-11-22,10854,9.05,8.75,23.74
buy,sz.300432,2024-11-22,9039,10.87,10.74,24.27
sell,sh.600606,2024-11-25,41628,,2.22,115.52
sell,sz.002797,2024-11-25,10854,,8.4,113.97
sell,sz.300432,2024-11-25,9039,,11.12,125.64
buy,sh.603920,2024-12-03,3050,32.03,31.37,23.92
sell,sh.603920,2024-12-04,3050,,31.43,119.83
buy,sz.000623,2024-12-04,5355,18.23,17.99,24.08
buy,sz.002065,2024-12-05,11974,8.16,8.08,24.19
sell,sz.002065,2024-12-09,11974,,8.07,120.79
sell,sz.000623,2024-12-11,5355,,18.17,121.63
buy,sh.601997,2024-12-11,16682,5.86,5.85,24.4
buy,sz.300432,2024-12-11,8151,11.99,11.73,23.9
buy,sh.600606,2024-12-13,37214,2.62,2.5,23.26
buy,sh.603833,2024-12-13,1329,73.31,71.12,23.63
buy,sz.300339,2024-12-13,1561,62.43,61.66,24.06
buy,sz.300757,2024-12-13,467,208.47,203.33,23.74
sell,sh.600606,2024-12-16,37214,,2.45,113.97
sell,sh.603833,2024-12-16,1329,,68.22,113.33
sell,sz.300757,2024-12-16,467,,183.55,107.15
sell,sz.300432,2024-12-17,8151,,11.14,113.5
buy,sz.002131,2024-12-17,24312,3.92,3.78,22.97
sell,sz.300339,2024-12-18,1561,,54.51,106.36
buy,sh.600820,2024-12-23,14229,6.69,6.69,23.8
buy,sz.300623,2024-12-23,2617,36.4,36.25,23.72
sell,sz.300623,2024-12-24,2617,,36.65,119.89
sell,sh.600820,2024-12-25,14229,,6.73,119.7
sell,sz.002131,2024-12-25,24312,,3.38,102.72
buy,sz.300432,2024-12-25,8222,11.41,11.17,22.96
buy,sz.300623,2024-12-25,2452,38.26,37.6,23.05
buy,sz.300972,2024-12-25,1229,76.32,75.19,23.1
sell,sz.300432,2024-12-26,8222,,11.06,113.67
sell,sz.300623,2024-12-26,2452,,37.96,116.35
sell,sz.300972,2024-12-27,1229,,75.73,116.34
sell,sh.601997,2025-01-03,16682,,5.55,115.73
buy,sz.002131,2025-01-13,25920,3.6,3.47,22.49
sell,sz.002131,2025-01-14,25920,,3.44,111.46
buy,sh.603529,2025-01-23,2199,42.37,41.17,22.63
buy,sh.688183,2025-01-23,2336,39.88,39.71,23.19
sell,sh.603529,2025-01-24,2199,,40.03,110.03
sell,sh.688183,2025-01-24,2336,,38.03,111.05
buy,sh.600808,2025-01-27,28119,3.29,3.28,23.06
buy,sz.000878,2025-02-05,7430,12.45,12.42,23.07
buy,sz.000921,2025-02-05,3063,30.2,29.47,22.57
buy,sz.000951,2025-02-05,5197,17.8,17.49,22.72
sell,sz.000878,2025-02-06,7430,,12.45,115.63
sell,sz.000921,2025-02-06,3063,,29.2,111.8
buy,sh.601997,2025-02-06,16574,5.56,5.55,23.0
buy,sh.603920,2025-02-10,2572,35.89,35.67,22.94
sell,sh.603920,2025-02-11,2572,,35.8,115.1
sell,sz.000951,2025-02-11,5197,,17.43,113.23
buy,sh.600606,2025-02-11,47307,1.96,1.94,22.94
buy,sh.688702,2025-02-11,1118,82.92,81.68,22.83
sell,sh.600606,2025-02-12,47307,,1.93,114.13
buy,sz.301498,2025-02-13,960,95.82,93.26,22.38
sell,sh.688702,2025-02-14,1118,,75.61,105.66
buy,sz.001286,2025-02-14,10437,8.73,8.73,22.78
buy,sz.300972,2025-02-14,937,97.22,95.46,22.36
buy,sh.600398,2025-02-17,11136,8.2,7.95,22.13
sell,sh.600398,2025-02-20,11136,,7.38,102.73
sell,sz.301498,2025-02-20,960,,86.07,103.28
buy,sh.600642,2025-02-20,10649,8.41,8.29,22.07
sell,sh.600642,2025-02-21,10649,,8.23,109.55
sell,sz.001286,2025-02-21,10437,,8.55,111.55
buy,sh.688322,2025-02-21,1288,69.7,69.15,22.27
sell,sh.688322,2025-02-24,1288,,70.79,113.97
buy,sz.002851,2025-02-24,1431,62.65,62.13,22.23
sell,sz.002851,2025-02-25,1431,,58.99,105.52
buy,sz.002131,2025-02-25,19779,4.53,4.38,21.66
buy,sh.600820,2025-02-27,14913,6.01,5.98,22.29
buy,sh.688052,2025-02-27,534,167.95,164.43,21.95
sell,sh.600808,2025-02-28,28119,,3.29,115.64
buy,sz.301498,2025-02-28,972,91.63,89.8,21.82
sell,sh.600820,2025-03-03,14913,,5.92,110.36
sell,sz.002131,2025-03-03,19779,,3.9,96.42
sell,sz.301498,2025-03-03,972,,90.08,109.45
buy,sh.601665,2025-03-03,15244,5.78,5.75,21.91
sell,sh.601665,2025-03-04,15244,,5.79,110.33
sell,sz.300972,2025-03-05,937,,90.77,106.31
sell,sh.601997,2025-03-06,16574,,5.52,114.36
buy,sh.688561,2025-03-07,2174,40.95,40.23,21.87
buy,sz.002261,2025-03-07,2204,40.38,37.96,20.92
sell,sh.688052,2025-03-10,534,,171.25,114.31
sell,sh.688561,2025-03-10,2174,,38.76,105.33
sell,sz.002261,2025-03-10,2204,,34.75,95.74
buy,sh.600602,2025-03-10,3256,27.11,26.95,21.94
sell,sh.600602,2025-03-11,3256,,28.39,115.55
buy,sh.600580,2025-03-11,3695,23.75,23.35,21.57
buy,sz.002065,2025-03-11,6908,12.7,12.5,21.59
buy,sz.002851,2025-03-11,1451,60.44,59.59,21.62
sell,sz.002851,2025-03-12,1451,,63.07,114.39
buy,sz.000709,2025-03-12,40157,2.2,2.19,21.99
buy,sz.002064,2025-03-13,10874,8.13,8.08,21.97
sell,sh.600580,2025-03-14,3695,,21.97,101.47
sell,sz.000709,2025-03-14,40157,,2.22,111.44
sell,sz.002064,2025-03-14,10874,,8.03,109.15
buy,sh.600126,2025-03-14,6023,14.53,13.08,19.7
buy,sh.600808,2025-03-14,26522,3.3,3.28,21.75
buy,sh.688220,2025-03-14,827,105.81,103.67,21.43
buy,sz.300383,2025-03-14,4330,20.21,20.13,21.79
sell,sh.600126,2025-03-17,6023,,12.8,96.37
buy,sz.301498,2025-03-17,903,97.24,93.39,21.08
buy,sh.601997,2025-03-18,15532,5.64,5.63,21.86
sell,sh.600808,2025-03-19,26522,,3.26,108.08
sell,sz.301498,2025-03-19,903,,89.36,100.87
buy,sh.600580,2025-03-19,3706,23.51,23.41,21.69
buy,sz.300454,2025-03-19,767,113.53,109.5,21.0
sell,sh.688220,2025-03-20,827,,107.52,111.15
sell,sz.300383,2025-03-21,4330,,17.95,97.15
buy,sh.600602,2025-03-21,3304,26.07,25.17,20.79
sell,sh.600580,2025-03-24,3706,,22.77,105.48
sell,sz.002065,2025-03-24,6908,,10.86,93.78
buy,sz.300432,2025-03-25,5342,15.79,15.67,20.93
sell,sh.600602,2025-03-26,3304,,22.79,94.12
sell,sz.300432,2025-03-26,5342,,15.17,101.3
sell,sz.300454,2025-03-27,767,,103.32,99.06
sell,sh.601997,2025-04-11,15532,,5.4,104.84
buy,sz.000959,2025-04-22,24753,3.37,3.36,20.79
sell,sz.000959,2025-04-23,24753,,3.42,105.82
buy,sh.688266,2025-04-23,776,107.6,103.06,19.99
buy,sz.002065,2025-04-24,8547,9.73,9.58,20.47
buy,sz.300454,2025-04-28,879,94.83,93.67,20.58
sell,sz.300454,2025-04-29,879,,94.89,104.26
buy,sh.600820,2025-04-29,13932,5.98,5.96,20.76
buy,sh.601997,2025-04-29,14566,5.72,5.6,20.39
sell,sh.600820,2025-04-30,13932,,5.77,100.48
sell,sh.688266,2025-04-30,776,,105.4,102.24
sell,sz.002065,2025-04-30,8547,,9.63,102.88
buy,sz.000729,2025-04-30,6392,13.07,12.87,20.57
buy,sh.688266,2025-05-06,770,108.11,106.0,20.41
sell,sh.688266,2025-05-07,770,,100.24,96.48
sell,sz.000729,2025-05-07,6392,,12.81,102.35
buy,sh.600126,2025-05-07,7125,11.64,11.54,20.56
buy,sh.600602,2025-05-07,3419,24.26,23.93,20.45
buy,sh.688052,2025-05-07,437,189.5,185.9,20.31
buy,sz.002773,2025-05-07,3030,27.37,27.24,20.63
sell,sh.600602,2025-05-08,3419,,23.52,100.52
buy,sh.600483,2025-05-08,8864,9.32,9.27,20.54
buy,sh.601155,2025-05-08,6233,13.25,13.18,20.54
buy,sh.601717,2025-05-08,5708,14.47,14.45,20.62
sell,sh.601155,2025-05-09,6233,,12.98,101.13
buy,sh.600642,2025-05-12,9445,8.7,8.59,20.28
sell,sh.688052,2025-05-15,437,,178.0,97.23
sell,sz.002773,2025-05-15,3030,,25.2,95.45
buy,sh.603565,2025-05-15,8496,9.62,9.6,20.39
sell,sh.600642,2025-05-16,9445,,8.51,100.47
sell,sh.603565,2025-05-16,8496,,9.44,100.25
buy,sh.600008,2025-05-16,27401,2.96,2.96,20.28
buy,sz.000959,2025-05-16,22451,3.62,3.61,20.26
sell,sh.600126,2025-05-19,7125,,10.23,91.11
sell,sh.600483,2025-05-19,8864,,9.34,103.49
sell,sz.000959,2025-05-19,22451,,3.61,101.31
buy,sh.601139,2025-05-22,12797,6.35,6.32,20.22
buy,sh.601665,2025-05-23,12713,6.39,6.35,20.18
buy,sz.300972,2025-05-23,496,163.67,160.16,19.86
sell,sz.300972,2025-05-26,496,,160.5,99.51
buy,sz.002966,2025-05-26,9917,8.15,8.13,20.16
sell,sh.601139,2025-05-27,12797,,6.25,99.98
buy,sh.600704,2025-05-27,16203,4.99,4.99,20.21
buy,sh.600096,2025-05-28,3711,21.89,21.77,20.2
buy,sz.000559,2025-05-28,10178,7.98,7.89,20.08
buy,sh.600511,2025-05-29,2779,29.25,29.15,20.25
sell,sh.601997,2025-05-30,14566,,5.78,105.24
sell,sh.600008,2025-05-30,27401,,2.98,102.07
sell,sh.601717,2025-05-30,5708,,15.52,110.74
sell,sh.600096,2025-06-03,3711,,21.51,99.78
sell,sh.600511,2025-06-03,2779,,29.59,102.79
sell,sh.600704,2025-06-03,16203,,4.92,99.65
sell,sz.002966,2025-06-03,9917,,8.38,103.88
buy,sh.600008,2025-06-03,27232,2.98,2.96,20.15
sell,sh.601665,2025-06-04,12713,,6.43,102.18
buy,sh.600096,2025-06-06,3653,22.31,22.24,20.31
sell,sh.600096,2025-06-09,3653,,22.11,100.96
sell,sz.000559,2025-06-09,10178,,7.63,97.07
buy,sh.600985,2025-06-09,6774,12.01,11.99,20.31
buy,sz.001213,2025-06-09,20179,4.03,4.03,20.33
buy,sh.600820,2025-06-10,13895,5.86,5.86,20.36
sell,sz.001213,2025-06-11,20179,,4.01,101.15
buy,sh.600863,2025-06-11,20275,4.02,4.0,20.28
buy,sh.601997,2025-06-11,13576,6.0,6.0,20.36
buy,sh.600298,2025-06-12,2224,36.65,36.2,20.13
sell,sh.600298,2025-06-13,2224,,35.86,99.69
sell,sh.600863,2025-06-13,20275,,4.02,101.88
sell,sh.600985,2025-06-13,6774,,11.92,100.93
sell,sh.600820,2025-06-16,13895,,5.92,102.82
buy,sh.600483,2025-06-16,8608,9.45,9.41,20.25
buy,sz.001286,2025-06-16,9400,8.66,8.63,20.28
buy,sh.600820,2025-06-17,13698,5.95,5.94,20.34
sell,sh.600483,2025-06-18,8608,,9.5,102.22
buy,sh.600863,2025-06-18,20365,4.01,4.0,20.37
sell,sh.600863,2025-06-19,20365,,3.96,100.81
sell,sz.001286,2025-06-19,9400,,8.76,102.93
sell,sh.600820,2025-06-23,13698,,5.81,99.48
buy,sh.600521,2025-06-25,4144,19.65,19.43,20.13
buy,sh.688180,2025-06-25,2302,35.36,35.24,20.28
sell,sh.600008,2025-06-26,27232,,3.01,102.46
sell,sh.688180,2025-06-26,2302,,34.04,97.95
buy,sh.600820,2025-06-26,13877,5.87,5.87,20.36
buy,sh.688266,2025-06-26,710,114.67,111.93,19.87
sell,sh.600521,2025-06-27,4144,,18.57,96.19
sell,sh.600820,2025-06-27,13877,,5.88,102.0
sell,sh.688266,2025-06-27,710,,111.54,98.99
buy,sh.600820,2025-06-30,13816,5.86,5.86,20.24
sell,sh.600820,2025-07-01,13816,,5.83,100.68
buy,sz.001286,2025-07-01,9288,8.7,8.7,20.2
buy,sz.300972,2025-07-02,433,186.69,177.44,19.21
buy,sh.600008,2025-07-03,26716,3.02,3.01,20.1
buy,sh.600483,2025-07-03,8552,9.43,9.38,20.05
buy,sh.600901,2025-07-03,12944,6.23,6.17,19.97
sell,sz.300972,2025-07-07,433,,160.91,87.09
buy,sh.600820,2025-07-07,13673,5.9,5.9,20.17
sell,sh.600483,2025-07-08,8552,,9.61,102.73
sell,sh.600901,2025-07-08,12944,,6.15,99.51
buy,sh.600642,2025-07-08,9555,8.51,8.46,20.21
buy,sh.603049,2025-07-08,1809,44.93,44.86,20.29
buy,sz.001213,2025-07-08,19870,4.09,4.08,20.27
sell,sh.601997,2025-07-09,13576,,6.74,114.38
sell,sh.600642,2025-07-09,9555,,8.56,102.24
sell,sh.603049,2025-07-09,1809,,44.75,101.19
buy,sh.600884,2025-07-09,8293,9.79,9.64,19.99
buy,sh.601997,2025-07-11,11595,7.02,6.96,20.18
sell,sh.600008,2025-07-15,26716,,3.06,102.19
sell,sz.001213,2025-07-15,19870,,4.13,102.58
sell,sz.001286,2025-07-15,9288,,8.87,102.98
buy,sh.600901,2025-07-15,13152,6.19,6.16,20.25
buy,sh.601717,2025-07-15,4972,16.38,16.21,20.15
buy,sz.000623,2025-07-15,4458,18.27,18.12,20.19
buy,sz.002532,2025-07-15,9743,8.36,8.31,20.24
sell,sz.000623,2025-07-16,4458,,17.97,100.14
buy,sh.600008,2025-07-16,26473,3.05,3.04,20.12
sell,sh.600008,2025-07-17,26473,,3.03,100.27
sell,sh.601717,2025-07-18,4972,,16.05,99.75
buy,sh.600521,2025-07-18,3566,22.6,22.17,19.76
buy,sh.688183,2025-07-18,1500,53.71,51.86,19.45
sell,sh.600521,2025-07-22,3566,,22.25,99.18
sell,sh.688183,2025-07-22,1500,,50.18,94.09
sell,sz.002532,2025-07-22,9743,,9.03,109.97
buy,sh.600704,2025-07-22,14613,5.57,5.52,20.17
buy,sh.600008,2025-07-23,26162,3.15,3.13,20.47
buy,sz.002202,2025-07-23,8308,9.91,9.85,20.46
sell,sh.600820,2025-07-24,13673,,6.84,116.9
sell,sz.002202,2025-07-24,8308,,9.77,101.46
buy,sz.000709,2025-07-24,32761,2.51,2.5,20.48
sell,sz.000709,2025-07-25,32761,,2.51,102.79
sell,sh.600884,2025-07-28,8293,,10.16,105.32
buy,sh.600511,2025-07-29,2741,29.92,29.82,20.43
buy,sh.688183,2025-07-29,1571,52.2,51.9,20.38
buy,sz.000623,2025-07-29,4246,19.32,19.15,20.33
buy,sz.000728,2025-07-29,9430,8.7,8.6,20.27
buy,sz.002080,2025-07-30,2807,29.2,28.61,20.08
sell,sz.000728,2025-07-31,9430,,8.5,100.19
buy,sh.601717,2025-07-31,4975,16.36,16.26,20.22
sell,sh.600901,2025-08-01,13152,,5.65,92.89
sell,sh.601997,2025-08-01,11595,,6.37,92.33
sell,sh.688183,2025-08-04,1571,,51.12,100.39
sell,sh.600511,2025-08-05,2741,,29.99,102.75
sell,sz.000623,2025-08-05,4246,,18.97,100.68
sell,sh.601717,2025-08-06,4975,,17.38,108.08
buy,sh.600820,2025-08-06,12714,6.39,6.36,20.22
buy,sz.000623,2025-08-06,4256,19.08,19.01,20.23
buy,sh.600521,2025-08-07,3697,21.91,21.04,19.45
buy,sz.000657,2025-08-07,5025,16.12,16.03,20.14
buy,sz.000960,2025-08-07,4464,18.15,18.01,20.1
buy,sz.002773,2025-08-07,1782,45.44,43.99,19.6
sell,sh.600820,2025-08-08,12714,,6.42,102.03
sell,sz.002773,2025-08-08,1782,,41.74,92.98
sell,sh.600008,2025-08-11,26162,,3.06,100.07
buy,sz.002436,2025-08-12,4886,16.61,16.24,19.84
buy,sz.002773,2025-08-12,1907,42.55,42.02,20.03
sell,sz.000960,2025-08-13,4464,,18.65,104.07
buy,sh.600435,2025-08-14,4762,17.45,17.08,20.33
buy,sz.300395,2025-08-14,911,91.16,89.09,20.29
sell,sh.600704,2025-08-18,14613,,5.39,98.46
sell,sz.000657,2025-08-18,5025,,17.92,112.56
sell,sz.002080,2025-08-19,2807,,32.92,115.51
sell,sz.300395,2025-08-19,911,,96.99,110.45
buy,sz.002414,2025-08-19,6730,12.76,12.6,21.2
sell,sh.600521,2025-08-20,3697,,21.48,99.26
sell,sz.002436,2025-08-20,4886,,16.12,98.45
buy,sh.600008,2025-08-20,27386,3.09,3.08,21.09
sell,sz.002773,2025-08-21,1907,,43.56,103.84
buy,sh.600884,2025-08-21,7026,12.08,11.88,20.87
buy,sh.601717,2025-08-21,4602,18.44,18.42,21.19
buy,sh.600642,2025-08-22,10303,8.2,8.16,21.02
buy,sz.002773,2025-08-22,1931,43.74,42.94,20.73
sell,sh.601717,2025-08-25,4602,,18.29,105.21
sell,sh.600435,2025-08-26,4762,,16.44,97.86
sell,sh.600884,2025-08-26,7026,,11.79,103.55
sell,sz.002414,2025-08-26,6730,,12.89,108.44
buy,sh.600820,2025-08-26,13283,6.42,6.4,21.25
buy,sh.601997,2025-08-26,13195,6.46,6.36,20.98
buy,sh.601000,2025-08-27,20967,4.06,4.04,21.18
buy,sz.000088,2025-08-27,18764,4.54,4.5,21.11
buy,sh.600884,2025-08-28,7387,11.35,11.16,20.61
sell,sz.002773,2025-08-29,1931,,39.91,96.33
buy,sz.300395,2025-08-29,796,105.2,100.15,19.93
buy,sh.600329,2025-09-01,1916,43.7,43.5,20.84
sell,sz.000623,2025-09-03,4256,,19.19,102.09
sell,sh.600884,2025-09-03,7387,,11.7,108.03
sell,sz.300395,2025-09-03,796,,84.0,83.58
sell,sh.600008,2025-09-04,27386,,3.09,105.78
sell,sh.600329,2025-09-04,1916,,42.09,100.81
buy,sz.002080,2025-09-04,2478,32.97,32.03,19.84
sell,sh.600820,2025-09-05,13283,,6.35,105.43
sell,sh.600642,2025-09-10,10303,,7.99,102.9
sell,sz.000088,2025-09-10,18764,,4.38,102.73
buy,sz.000657,2025-09-10,4216,19.33,19.0,20.03
sell,sh.601000,2025-09-11,20967,,3.93,103.0
sell,sh.601997,2025-09-11,13195,,6.04,99.62
buy,sh.601880,2025-09-11,47987,1.71,1.7,20.39
sell,sh.601880,2025-09-12,47987,,1.74,104.37
buy,sh.600329,2025-09-15,1878,44.02,43.43,20.39
buy,sh.600487,2025-09-15,4021,20.56,20.32,20.43
buy,sh.688702,2025-09-15,634,130.27,126.49,20.05
buy,sz.000831,2025-09-15,1464,56.47,56.09,20.53
sell,sh.600329,2025-09-16,1878,,42.71,100.26
sell,sh.688702,2025-09-16,634,,133.22,105.58
buy,sh.600483,2025-09-16,8466,9.76,9.72,20.57
buy,sh.600820,2025-09-16,12435,6.64,6.62,20.58
buy,sz.300724,2025-09-16,858,96.2,96.05,20.6
buy,sz.300751,2025-09-16,895,92.27,90.63,20.28
sell,sh.600483,2025-09-17,8466,,9.72,102.86
sell,sh.600820,2025-09-17,12435,,6.64,103.21
sell,sz.000657,2025-09-17,4216,,18.53,97.65
sell,sz.002080,2025-09-17,2478,,36.88,114.24
sell,sh.600487,2025-09-18,4021,,21.28,106.96
buy,sh.603565,2025-09-18,7672,10.83,10.75,20.62
