type,symbol,date,shares,limit_price,fill_price,fees
buy,sh.688220,2024-06-12,2106,39.63,39.5,20.8
buy,sh.688234,2024-06-12,1576,52.96,52.7,20.76
sell,sh.688322,2024-06-13,2899,,27.72,100.45
buy,sz.300718,2024-06-13,5827,14.37,14.35,20.9
buy,sz.300757,2024-06-13,966,86.69,86.32,20.85
buy,sh.688183,2024-06-17,4003,21.1,21.06,21.08
buy,sz.002261,2024-06-17,6933,12.18,11.95,20.71
sell,sz.002261,2024-06-18,6933,,12.17,105.47
sell,sz.300718,2024-06-18,5827,,14.8,107.8
buy,sh.603659,2024-06-18,5175,16.31,16.0,20.7
buy,sh.688676,2024-06-18,1471,57.38,56.93,20.94
sell,sz.300757,2024-06-19,966,,89.55,108.13
buy,sh.688027,2024-06-19,490,172.94,171.09,20.96
buy,sh.688192,2024-06-19,2006,42.28,41.6,20.86
buy,sh.688322,2024-06-19,2976,28.5,28.24,21.01
sell,sh.688676,2024-06-21,1471,,52.89,97.25
sell,sh.603659,2024-06-24,5175,,14.21,91.92
sell,sh.688322,2024-06-25,2976,,25.6,95.23
sell,sh.688027,2024-06-26,490,,151.46,92.77
sell,sh.688183,2024-06-26,4003,,19.01,95.12
sell,sh.688234,2024-06-26,1576,,48.09,94.74
buy,sh.688183,2024-06-27,4180,19.32,19.04,19.9
sell,sh.688192,2024-06-28,2006,,37.66,94.43
buy,sh.600536,2024-07-01,2683,29.92,29.59,19.85
sell,sh.688220,2024-07-03,2106,,36.7,96.61
sell,sh.600536,2024-07-04,2683,,29.08,97.53
sell,sh.688183,2024-07-09,4180,,19.24,100.53
buy,sz.002984,2024-07-12,3377,23.72,23.57,19.9
buy,sh.603858,2024-07-15,5317,15.07,14.96,19.89
buy,sh.688183,2024-07-15,2896,27.66,26.33,19.06
buy,sz.002414,2024-07-15,12943,6.19,6.07,19.64
sell,sh.688183,2024-07-16,2896,,26.67,96.55
sell,sz.002984,2024-07-16,3377,,22.43,94.68
sell,sh.603858,2024-07-17,5317,,14.56,96.77
sell,sz.002414,2024-07-17,12943,,6.06,98.04
buy,sh.688183,2024-07-17,2921,27.32,25.8,18.84
buy,sh.688220,2024-07-17,2101,37.98,37.86,19.89
buy,sz.300496,2024-07-17,1701,46.91,46.25,19.67
sell,sz.300496,2024-07-18,1701,,44.39,94.38
buy,sh.600606,2024-07-18,55198,1.44,1.42,19.6
buy,sz.002414,2024-07-18,13292,5.98,5.88,19.54
sell,sh.600606,2024-07-19,55198,,1.4,96.6
sell,sz.002414,2024-07-19,13292,,6.0,99.69
buy,sh.688692,2024-07-19,530,149.83,149.17,19.77
buy,sz.002607,2024-07-19,50308,1.58,1.58,19.87
buy,sh.688192,2024-07-22,1903,41.76,41.24,19.62
buy,sh.600536,2024-07-23,2478,32.11,31.37,19.43
buy,sh.688027,2024-07-23,502,158.45,154.5,19.39
buy,sz.002261,2024-07-23,7111,11.19,10.92,19.41
buy,sz.002414,2024-07-23,13045,6.1,5.96,19.44
buy,sz.300718,2024-07-23,6106,13.03,12.98,19.81
sell,sh.688192,2024-07-25,1903,,37.29,88.7
sell,sz.002607,2024-07-25,50308,,1.46,91.81
sell,sz.300718,2024-07-25,6106,,12.66,96.63
sell,sh.688183,2024-07-26,2921,,22.73,82.99
sell,sh.688692,2024-07-26,530,,138.2,91.56
sell,sz.002261,2024-07-29,7111,,10.28,91.38
buy,sz.002670,2024-07-29,8171,9.39,9.22,18.83
sell,sh.688027,2024-07-31,502,,159.99,100.39
sell,sz.002670,2024-07-31,8171,,9.77,99.79
buy,sh.600606,2024-08-01,54072,1.44,1.44,19.47
buy,sh.601865,2024-08-01,4155,18.74,18.21,18.92
buy,sh.601866,2024-08-01,32542,2.39,2.39,19.44
buy,sz.002153,2024-08-01,13920,5.59,5.53,19.24
sell,sh.600606,2024-08-02,54072,,1.42,95.98
sell,sh.601865,2024-08-02,4155,,17.7,91.93
sell,sh.601866,2024-08-02,32542,,2.37,96.41
sell,sz.002153,2024-08-02,13920,,5.5,95.7
sell,sz.002414,2024-08-02,13045,,6.3,102.73
buy,sh.688027,2024-08-02,471,164.8,164.24,19.34
buy,sh.688172,2024-08-02,4932,15.75,15.58,19.21
buy,sh.688322,2024-08-02,2889,26.89,26.09,18.84
buy,sh.688469,2024-08-02,19569,3.97,3.94,19.28
buy,sz.000050,2024-08-02,10835,7.17,7.04,19.07
buy,sz.000921,2024-08-02,2898,26.8,26.43,19.15
buy,sz.002430,2024-08-02,4058,19.15,19.06,19.34
buy,sz.301536,2024-08-02,2147,36.17,35.3,18.95
sell,sh.688172,2024-08-05,4932,,15.14,93.34
sell,sz.000050,2024-08-05,10835,,6.82,92.37
sell,sz.000921,2024-08-05,2898,,26.19,94.87
sell,sz.002430,2024-08-05,4058,,18.91,95.92
sell,sh.688322,2024-08-06,2889,,24.46,88.33
sell,sh.688469,2024-08-06,19569,,3.86,94.42
buy,sz.002670,2024-08-06,7436,10.14,9.74,18.11
sell,sh.688220,2024-08-07,2101,,35.71,93.78
buy,sh.600606,2024-08-07,52636,1.44,1.42,18.69
sell,sh.600536,2024-08-08,2478,,29.3,90.76
sell,sz.301536,2024-08-08,2147,,33.48,89.85
buy,sz.002153,2024-08-08,14020,5.39,5.33,18.68
buy,sh.688692,2024-08-09,512,147.38,146.62,18.77
buy,sz.000429,2024-08-09,7422,10.17,10.12,18.78
sell,sz.000429,2024-08-12,7422,,10.05,93.24
buy,sz.002414,2024-08-12,11853,6.35,6.21,18.4
sell,sh.688027,2024-08-13,471,,146.5,86.25
buy,sh.600583,2024-08-14,13932,5.36,5.32,18.53
buy,sz.000750,2024-08-16,24936,3.01,3.0,18.7
sell,sz.000750,2024-08-19,24936,,2.99,93.2
buy,sh.601198,2024-08-19,9109,8.2,8.19,18.65
sell,sh.601198,2024-08-20,9109,,8.16,92.91
buy,sh.600536,2024-08-20,2475,30.38,29.8,18.44
buy,sh.601000,2024-08-20,15144,4.97,4.95,18.74
buy,sz.000739,2024-08-20,5085,14.79,14.49,18.42
buy,sz.002244,2024-08-20,9247,8.13,7.99,18.47
sell,sh.600583,2024-08-21,13932,,5.31,92.47
sell,sh.601000,2024-08-21,15144,,4.91,92.95
sell,sz.002244,2024-08-21,9247,,7.87,90.97
buy,sh.601928,2024-08-21,7153,10.39,10.31,18.44
sell,sz.000739,2024-08-22,5085,,14.18,90.13
sell,sh.601928,2024-08-23,7153,,10.21,91.29
sell,sh.688692,2024-08-23,512,,148.62,95.12
sell,sz.002153,2024-08-23,14020,,4.97,87.1
sell,sz.002670,2024-08-23,7436,,8.9,82.73
sell,sh.600536,2024-08-27,2475,,29.08,89.97
sell,sh.600606,2024-08-28,52636,,1.33,87.51
sell,sz.002414,2024-08-28,11853,,5.74,85.05
buy,sz.002261,2024-08-28,6415,11.43,11.08,17.77
sell,sz.002261,2024-08-30,6415,,11.92,95.58
buy,sh.600435,2024-09-02,8348,8.82,8.81,18.39
buy,sh.600606,2024-09-02,52249,1.41,1.38,18.03
buy,sz.000528,2024-09-02,7906,9.32,9.24,18.26
buy,sz.002153,2024-09-02,13812,5.33,5.28,18.23
buy,sz.002670,2024-09-02,7870,9.36,9.07,17.85
buy,sz.300718,2024-09-02,5475,13.46,13.27,18.16
sell,sh.600606,2024-09-03,52249,,1.38,90.13
buy,sh.688027,2024-09-03,480,152.52,151.56,18.19
sell,sh.600435,2024-09-05,8348,,8.49,88.59
sell,sz.000528,2024-09-05,7906,,9.12,90.13
buy,sz.002261,2024-09-05,5755,12.76,12.68,18.24
buy,sh.600435,2024-09-06,8707,8.49,8.36,18.2
buy,sh.600536,2024-09-06,2385,30.97,30.77,18.35
sell,sh.600536,2024-09-09,2385,,30.36,90.51
buy,sh.688336,2024-09-09,4297,17.04,16.81,18.06
buy,sz.300073,2024-09-09,2251,32.52,31.73,17.86
sell,sh.688336,2024-09-10,4297,,16.68,89.59
sell,sz.002261,2024-09-10,5755,,11.78,84.74
buy,sz.002261,2024-09-11,6014,12.19,11.88,17.86
sell,sz.002670,2024-09-12,7870,,8.86,87.16
buy,sh.600536,2024-09-13,2220,33.03,32.81,18.21
sell,sh.600435,2024-09-19,8707,,8.83,96.1
sell,sz.002153,2024-09-20,13812,,5.75,99.27
buy,sz.002670,2024-09-20,8197,9.03,8.93,18.3
buy,sh.600606,2024-09-23,50655,1.47,1.46,18.49
sell,sh.600606,2024-09-24,50655,,1.48,93.71
sell,sz.002261,2024-09-24,6014,,13.76,103.44
sell,sz.300073,2024-09-24,2251,,30.73,86.47
sell,sz.300718,2024-09-25,5475,,13.35,91.36
sell,sh.688027,2024-09-26,480,,159.3,95.58
sell,sz.002670,2024-09-26,8197,,9.94,101.85
buy,sh.688183,2024-09-26,3833,19.6,19.43,18.62
buy,sz.002261,2024-09-26,5176,14.52,14.51,18.78
buy,sh.600435,2024-10-09,6782,11.89,11.71,19.85
buy,sh.601615,2024-10-09,7108,11.34,10.74,19.08
buy,sh.688027,2024-10-09,343,235.07,214.54,18.4
buy,sh.688520,2024-10-09,1706,47.26,44.74,19.08
buy,sh.688538,2024-10-09,30088,2.68,2.57,19.33
buy,sh.688772,2024-10-09,4286,18.81,17.52,18.77
buy,sz.002414,2024-10-09,9992,8.07,7.78,19.43
buy,sz.002670,2024-10-09,5894,13.68,12.94,19.07
buy,sz.300718,2024-10-09,4355,18.51,17.13,18.65
sell,sh.688183,2024-10-10,3833,,25.3,121.22
sell,sh.688538,2024-10-10,30088,,2.55,95.91
buy,sh.600606,2024-10-10,38006,2.06,1.94,18.43
buy,sh.688172,2024-10-10,3862,20.27,19.9,19.21
buy,sh.688220,2024-10-10,1605,48.78,47.42,19.03
buy,sz.002153,2024-10-10,9959,7.86,7.56,18.82
buy,sz.300604,2024-10-10,1824,42.9,41.49,18.92
sell,sh.601615,2024-10-11,7108,,10.42,92.58
sell,sh.688027,2024-10-11,343,,184.5,79.1
sell,sh.688172,2024-10-11,3862,,18.51,89.36
sell,sz.002670,2024-10-11,5894,,11.16,82.22
buy,sh.600685,2024-10-11,2868,26.52,25.8,18.5
buy,sh.688183,2024-10-11,3109,24.47,24.34,18.92
buy,sh.688234,2024-10-11,1221,62.3,59.66,18.21
buy,sh.688336,2024-10-11,2798,22.94,22.37,15.65
sell,sh.600435,2024-10-14,6782,,10.56,89.52
sell,sh.600536,2024-10-14,2220,,39.78,110.39
sell,sh.688220,2024-10-14,1605,,41.36,82.98
sell,sh.688234,2024-10-14,1221,,58.19,88.81
sell,sh.688336,2024-10-14,2798,,21.67,75.79
sell,sh.688520,2024-10-14,1706,,37.64,80.27
sell,sh.688772,2024-10-14,4286,,15.61,83.63
sell,sz.002153,2024-10-14,9959,,7.04,87.64
sell,sz.002414,2024-10-14,9992,,7.19,89.8
sell,sz.300604,2024-10-14,1824,,38.82,88.51
sell,sz.300718,2024-10-14,4355,,15.75,85.74
buy,sh.688322,2024-10-14,2658,27.2,27.06,17.98
buy,sh.688538,2024-10-14,30131,2.4,2.38,17.93
buy,sz.002670,2024-10-14,6568,11.01,10.93,17.95
buy,sz.002926,2024-10-14,9079,7.96,7.87,17.86
sell,sh.600606,2024-10-15,38006,,1.97,93.59
sell,sh.688322,2024-10-15,2658,,28.76,95.56
sell,sh.688538,2024-10-15,30131,,2.36,88.89
sell,sz.002670,2024-10-15,6568,,11.1,91.13
sell,sz.002926,2024-10-15,9079,,7.88,89.43
buy,sh.600739,2024-10-15,6410,11.63,11.35,18.19
buy,sh.600863,2024-10-15,16808,4.44,4.41,18.53
buy,sh.688297,2024-10-15,1950,38.22,37.9,18.48
buy,sh.688469,2024-10-15,17099,4.36,4.35,18.6
buy,sh.688772,2024-10-15,4667,15.97,15.5,18.08
buy,sz.301301,2024-10-15,6150,12.12,12.09,18.59
buy,sh.600435,2024-10-16,6765,10.88,10.65,18.01
buy,sh.601099,2024-10-16,17695,4.16,4.14,18.31
buy,sh.688561,2024-10-16,2390,30.79,30.66,18.32
buy,sz.300604,2024-10-16,1830,40.21,39.95,18.28
sell,sh.600685,2024-10-17,2868,,25.0,89.63
sell,sh.600863,2024-10-17,16808,,4.34,91.18
sell,sh.601099,2024-10-17,17695,,4.14,91.57
sell,sh.688297,2024-10-17,1950,,37.67,91.82
sell,sh.688561,2024-10-17,2390,,31.88,95.24
sell,sz.300604,2024-10-17,1830,,41.08,93.97
sell,sz.301301,2024-10-17,6150,,12.01,92.33
buy,sh.600606,2024-10-17,34665,2.12,2.02,17.51
buy,sh.688538,2024-10-17,32092,2.29,2.29,18.37
buy,sz.000088,2024-10-17,15840,4.64,4.6,18.22
buy,sz.002926,2024-10-17,8568,8.58,8.38,17.95
sell,sh.600739,2024-10-18,6410,,11.23,89.98
sell,sz.000088,2024-10-18,15840,,4.58,90.68
sell,sh.600435,2024-10-21,6765,,11.49,97.16
sell,sh.688183,2024-10-21,3109,,35.27,137.07
buy,sh.600536,2024-10-21,1782,42.94,42.89,19.11
buy,sh.603858,2024-10-21,4547,16.83,16.72,19.01
buy,sz.002670,2024-10-21,6754,11.33,11.12,18.78
sell,sh.603858,2024-10-22,4547,,16.72,95.03
buy,sh.688220,2024-10-22,1739,45.0,43.97,19.12
buy,sz.002153,2024-10-22,10407,7.52,7.4,19.25
buy,sz.002414,2024-10-22,9958,7.86,7.74,19.27
buy,sz.300757,2024-10-22,375,208.67,207.62,19.46
sell,sz.300757,2024-10-23,375,,210.28,98.57
sell,sz.002261,2024-10-24,5176,,23.72,153.47
sell,sh.688772,2024-10-24,4667,,16.43,95.85
buy,sh.600435,2024-10-24,6882,11.33,11.07,19.05
buy,sh.601990,2024-10-24,9020,8.65,8.64,19.48
sell,sh.600536,2024-10-25,1782,,41.29,91.97
buy,sh.688027,2024-10-25,354,219.24,213.9,18.93
buy,sh.688520,2024-10-25,1903,40.8,40.17,19.11
buy,sz.002261,2024-10-25,3118,24.9,24.64,19.21
buy,sz.002966,2024-10-25,10455,7.43,7.38,19.29
sell,sh.600435,2024-10-28,6882,,11.67,100.39
sell,sh.688027,2024-10-28,354,,213.2,94.34
sell,sh.688220,2024-10-28,1739,,43.56,94.69
sell,sh.688469,2024-10-28,17099,,4.8,102.59
sell,sh.688520,2024-10-28,1903,,40.01,95.17
sell,sz.002153,2024-10-28,10407,,7.26,94.44
sell,sz.002261,2024-10-28,3118,,24.64,96.03
sell,sz.002414,2024-10-28,9958,,8.13,101.2
sell,sz.002926,2024-10-28,8568,,8.38,89.75
sell,sz.002966,2024-10-28,10455,,7.31,95.53
buy,sh.601108,2024-10-28,9742,8.03,8.02,19.53
buy,sh.601555,2024-10-28,10362,7.55,7.54,19.53
buy,sh.688183,2024-10-28,2452,31.88,30.94,18.97
buy,sz.300339,2024-10-28,1250,62.5,62.39,19.5
buy,sz.300757,2024-10-28,390,200.43,198.49,19.35
buy,sz.301611,2024-10-28,986,79.3,76.39,18.83
sell,sh.688538,2024-10-29,32092,,2.45,98.28
sell,sz.300339,2024-10-29,1250,,64.91,101.42
sell,sz.300757,2024-10-29,390,,211.79,103.25
sell,sz.301611,2024-10-29,986,,78.55,96.81
buy,sh.600109,2024-10-29,8778,9.0,8.98,19.71
buy,sh.600435,2024-10-29,6788,11.64,11.62,19.72
buy,sh.603858,2024-10-29,4622,17.09,16.77,19.38
buy,sz.000723,2024-10-29,14937,5.29,5.15,19.23
sell,sh.600435,2024-10-30,6788,,11.38,96.56
sell,sh.601555,2024-10-30,10362,,7.65,99.09
sell,sz.000723,2024-10-30,14937,,5.05,94.29
sell,sz.002670,2024-10-30,6754,,11.3,95.4
buy,sh.600655,2024-10-30,13556,5.84,5.79,19.62
buy,sh.600927,2024-10-30,5418,14.62,14.37,19.46
buy,sh.601061,2024-10-30,10206,7.76,7.7,19.65
buy,sz.002673,2024-10-30,9786,8.09,7.97,19.5
sell,sh.688183,2024-10-31,2452,,34.14,104.64
buy,sh.688692,2024-10-31,357,221.87,221.01,19.73
sell,sh.600927,2024-11-01,5418,,14.21,96.24
sell,sh.601061,2024-11-01,10206,,7.86,100.27
sell,sh.603858,2024-11-01,4622,,16.37,94.58
sell,sh.688692,2024-11-01,357,,226.34,101.0
buy,sz.000539,2024-11-01,16360,4.89,4.78,19.55
sell,sh.600109,2024-11-04,8778,,9.07,99.52
sell,sh.600655,2024-11-04,13556,,5.79,98.11
sell,sh.601108,2024-11-04,9742,,8.09,98.52
sell,sh.601990,2024-11-04,9020,,8.81,99.33
sell,sz.000539,2024-11-04,16360,,4.72,96.52
sell,sz.002673,2024-11-04,9786,,8.04,98.35
buy,sh.600536,2024-11-04,1696,47.0,45.05,19.1
buy,sh.688692,2024-11-04,362,220.0,219.38,19.85
buy,sz.002153,2024-11-04,10519,7.58,7.38,19.41
buy,sz.002261,2024-11-04,3309,24.1,22.9,18.94
sell,sh.600536,2024-11-05,1696,,47.94,101.63
sell,sh.688692,2024-11-05,362,,226.32,102.41
buy,sh.600511,2024-11-06,2592,31.56,31.43,20.37
buy,sz.002414,2024-11-06,9578,8.54,8.52,20.4
buy,sz.300496,2024-11-06,1367,59.83,59.19,20.23
sell,sh.600606,2024-11-07,34665,,2.55,110.49
buy,sh.600435,2024-11-07,6857,11.95,11.57,19.83
buy,sh.688297,2024-11-07,1492,54.91,50.98,19.02
sell,sh.600511,2024-11-08,2592,,32.31,104.68
buy,sh.600369,2024-11-08,15455,5.34,5.28,20.4
buy,sz.002670,2024-11-08,6520,12.65,12.48,20.34
buy,sz.002926,2024-11-08,9004,9.16,9.16,20.62
sell,sh.600369,2024-11-11,15455,,5.07,97.95
sell,sz.002926,2024-11-11,9004,,8.89,100.06
buy,sh.600606,2024-11-11,31643,2.61,2.51,19.86
buy,sh.601615,2024-11-11,6324,13.06,13.03,20.6
buy,sh.603858,2024-11-11,4801,17.2,17.08,20.5
sell,sh.603858,2024-11-12,4801,,17.25,103.52
buy,sh.688027,2024-11-12,293,285.0,276.34,20.24
buy,sh.688220,2024-11-12,1844,45.33,44.98,20.74
buy,sz.002673,2024-11-12,8059,10.38,9.85,19.85
buy,sz.300454,2024-11-12,1137,73.49,72.52,20.61
sell,sz.002673,2024-11-13,8059,,9.52,95.9
sell,sz.300454,2024-11-14,1137,,71.13,101.09
buy,sh.600536,2024-11-14,1209,67.47,63.84,19.3
buy,sh.600655,2024-11-14,13627,5.99,5.91,20.13
buy,sh.688172,2024-11-14,2789,29.25,28.42,19.82
buy,sh.688520,2024-11-14,1898,42.97,42.28,20.06
sell,sh.600655,2024-11-15,13627,,5.82,99.14
sell,sh.600536,2024-11-18,1209,,55.08,83.24
sell,sh.600606,2024-11-18,31643,,2.39,94.53
sell,sh.688172,2024-11-18,2789,,27.31,95.21
sell,sh.688220,2024-11-18,1844,,40.2,92.66
sell,sh.688297,2024-11-18,1492,,43.39,80.92
sell,sz.002670,2024-11-18,6520,,11.12,90.63
sell,sh.600435,2024-11-19,6857,,10.4,89.14
sell,sh.601615,2024-11-19,6324,,12.24,96.76
sell,sh.688027,2024-11-19,293,,243.86,89.31
sell,sh.688520,2024-11-19,1898,,38.77,91.98
buy,sh.600606,2024-11-19,30586,2.45,2.3,17.59
buy,sz.000050,2024-11-19,7913,9.47,9.22,18.24
buy,sh.600536,2024-11-20,1360,55.62,55.24,18.78
buy,sh.601615,2024-11-20,6114,12.38,12.29,18.79
buy,sh.688172,2024-11-20,2546,29.72,28.9,18.39
sell,sh.600536,2024-11-21,1360,,57.35,97.49
buy,sh.688520,2024-11-21,1882,40.38,40.34,18.98
buy,sh.600536,2024-11-22,1293,58.44,56.0,18.1
buy,sh.688615,2024-11-22,598,126.24,122.51,18.32
sell,sz.002153,2024-11-25,10519,,7.38,97.04
sell,sz.002261,2024-11-25,3309,,21.36,88.35
sell,sh.688172,2024-11-25,2546,,25.06,79.75
sell,sh.601615,2024-11-26,6114,,12.27,93.77
sell,sh.688615,2024-11-26,598,,116.31,86.94
sell,sz.000050,2024-11-26,7913,,8.7,86.05
sell,sz.300496,2024-11-26,1367,,53.72,91.79
sell,sz.002414,2024-11-27,9578,,7.71,92.31
buy,sh.688027,2024-11-27,240,301.5,288.74,17.32
buy,sh.688172,2024-11-27,2918,24.86,24.4,17.8
sell,sh.600536,2024-11-28,1293,,54.68,88.38
sell,sh.688027,2024-11-28,240,,306.3,91.89
buy,sz.002065,2024-11-28,9241,7.92,7.88,18.2
buy,sz.002670,2024-11-28,6200,11.8,11.74,18.2
sell,sz.002065,2024-12-03,9241,,8.0,92.41
buy,sh.688027,2024-12-03,251,295.18,292.27,18.34
buy,sz.002153,2024-12-03,9265,8.02,7.97,18.46
sell,sz.002153,2024-12-05,9265,,8.14,94.27
buy,sh.601615,2024-12-05,5338,13.84,13.7,18.28
sell,sh.688027,2024-12-06,251,,290.85,91.25
buy,sz.002153,2024-12-06,8941,8.26,8.26,18.46
buy,sz.000528,2024-12-09,6565,11.3,11.16,18.32
sell,sh.600606,2024-12-10,30586,,2.57,98.26
sell,sz.000528,2024-12-11,6565,,11.09,91.01
buy,sh.688297,2024-12-11,1639,45.57,45.38,18.59
buy,sh.688615,2024-12-11,604,123.7,120.56,18.2
sell,sh.688520,2024-12-12,1882,,39.16,92.12
sell,sh.688615,2024-12-12,604,,119.37,90.12
buy,sh.688027,2024-12-12,214,351.0,339.5,18.16
buy,sh.688220,2024-12-12,1570,48.05,47.22,18.53
buy,sz.002414,2024-12-12,9325,8.09,8.09,18.86
sell,sz.002153,2024-12-13,8941,,8.37,93.55
buy,sh.600435,2024-12-13,6803,11.18,10.91,18.56
buy,sh.600606,2024-12-13,29033,2.62,2.5,18.15
buy,sh.688520,2024-12-13,1936,39.29,38.8,18.78
buy,sz.000997,2024-12-13,3502,21.72,21.36,18.7
sell,sh.688172,2024-12-16,2918,,21.68,79.08
sell,sz.000997,2024-12-16,3502,,21.42,93.77
buy,sz.002065,2024-12-16,9193,8.23,8.11,18.64
buy,sz.002153,2024-12-16,9165,8.25,8.22,18.83
buy,sz.300496,2024-12-16,1143,66.11,65.34,18.67
sell,sh.601615,2024-12-17,5338,,13.26,88.48
sell,sh.688027,2024-12-17,214,,315.1,84.29
sell,sz.002065,2024-12-17,9193,,7.75,89.06
sell,sh.688297,2024-12-18,1639,,41.6,85.23
sell,sz.002414,2024-12-18,9325,,7.88,91.85
sell,sz.002670,2024-12-18,6200,,14.83,114.93
buy,sh.688027,2024-12-19,215,335.67,333.14,17.91
buy,sz.002414,2024-12-19,9044,8.01,7.9,17.86
buy,sz.002670,2024-12-19,4992,14.51,14.39,17.96
sell,sh.688027,2024-12-20,215,,322.28,86.61
buy,sh.603077,2024-12-20,32964,2.21,2.21,18.21
sell,sh.600606,2024-12-23,29033,,2.24,81.29
buy,sh.688027,2024-12-23,223,326.23,323.79,18.05
sell,sh.688027,2024-12-24,223,,309.96,86.4
sell,sh.603077,2024-12-25,32964,,2.1,86.53
sell,sh.688520,2024-12-25,1936,,37.28,90.22
sell,sz.002153,2024-12-26,9165,,7.48,85.69
sell,sz.002414,2024-12-26,9044,,7.71,87.16
sell,sh.600435,2024-12-27,6803,,9.98,84.87
buy,sh.600483,2024-12-30,7426,9.66,9.62,17.86
buy,sh.688027,2024-12-30,220,325.0,318.06,17.49
buy,sh.688297,2024-12-30,1659,43.25,42.47,17.61
buy,sz.002608,2024-12-30,9182,7.82,7.76,17.81
sell,sh.600483,2024-12-31,7426,,9.64,89.48
sell,sh.688027,2024-12-31,220,,306.64,84.33
buy,sh.600583,2024-12-31,13348,5.35,5.33,17.79
sell,sh.600583,2025-01-02,13348,,5.21,86.93
sell,sz.002608,2025-01-02,9182,,7.43,85.28
sell,sz.002670,2025-01-02,4992,,13.36,83.37
sell,sz.300496,2025-01-02,1143,,57.19,81.71
sell,sh.688220,2025-01-03,1570,,51.54,101.15
sell,sh.688297,2025-01-03,1659,,37.94,78.68
buy,sh.688220,2025-01-06,1373,50.6,49.82,17.1
buy,sh.688183,2025-01-10,1721,40.51,40.22,17.3
sell,sh.688183,2025-01-13,1721,,38.28,82.35
buy,sh.688172,2025-01-15,3366,20.73,20.4,17.17
buy,sh.601865,2025-01-16,3399,20.42,20.42,17.35
buy,sz.300757,2025-01-17,364,189.97,189.56,17.25
sell,sh.601865,2025-01-21,3399,,19.98,84.89
buy,sh.688520,2025-01-21,1905,36.41,36.38,17.33
buy,sz.002670,2025-01-21,5098,13.61,13.54,17.26
sell,sz.300757,2025-01-22,364,,193.28,87.94
buy,sh.600435,2025-01-22,7027,10.0,9.99,17.55
buy,sz.300496,2025-01-22,1230,57.13,55.8,17.16
sell,sh.688520,2025-01-23,1905,,37.45,89.18
sell,sh.688220,2025-01-27,1373,,69.78,119.76
buy,sh.600536,2025-01-27,1598,44.98,44.34,17.71
buy,sh.688561,2025-01-27,2834,25.36,25.33,17.95
buy,sz.002153,2025-01-27,10662,6.74,6.7,17.86
buy,sh.600863,2025-02-05,17858,3.98,3.96,17.68
sell,sh.600863,2025-02-06,17858,,3.93,87.73
sell,sh.688561,2025-02-06,2834,,29.94,106.06
buy,sh.688027,2025-02-07,258,288.1,286.6,18.49
buy,sh.688220,2025-02-07,918,81.01,79.0,18.13
sell,sh.600536,2025-02-10,1598,,50.8,101.47
sell,sh.688027,2025-02-10,258,,289.48,93.36
sell,sh.688220,2025-02-10,918,,77.18,88.56
buy,sh.601615,2025-02-10,6868,10.87,10.76,18.47
buy,sh.603077,2025-02-10,38078,1.96,1.96,18.66
buy,sh.688469,2025-02-10,15200,4.91,4.91,18.66
sell,sh.603077,2025-02-11,38078,,1.95,92.82
buy,sh.600536,2025-02-11,1485,50.74,49.72,18.46
buy,sh.600606,2025-02-11,38459,1.96,1.94,18.65
buy,sh.603858,2025-02-11,5082,14.83,14.75,18.74
buy,sh.688027,2025-02-11,260,289.02,288.49,18.75
buy,sz.002080,2025-02-11,6128,12.3,12.22,18.72
sell,sh.688027,2025-02-12,260,,286.29,93.04
buy,sz.002414,2025-02-12,10285,7.25,7.22,18.56
sell,sh.688172,2025-02-13,3366,,20.91,87.98
sell,sz.300496,2025-02-13,1230,,67.39,103.61
buy,sh.688027,2025-02-13,264,286.86,283.25,18.69
buy,sh.688220,2025-02-13,919,82.41,78.98,18.15
buy,sz.000528,2025-02-13,6837,11.08,10.96,18.73
buy,sz.000958,2025-02-13,12311,6.15,6.11,18.81
sell,sz.000528,2025-02-14,6837,,10.9,93.15
sell,sz.000958,2025-02-14,12311,,6.01,92.49
sell,sz.002080,2025-02-14,6128,,12.2,93.45
sell,sz.002670,2025-02-14,5098,,14.38,91.64
buy,sh.688172,2025-02-14,3655,20.54,20.54,18.77
sell,sh.603858,2025-02-17,5082,,14.92,94.78
buy,sh.688297,2025-02-17,1879,40.11,39.28,18.45
buy,sz.000050,2025-02-17,8239,9.15,9.14,18.83
sell,sh.688220,2025-02-18,919,,70.78,81.31
buy,sh.600369,2025-02-18,16653,4.52,4.44,18.48
sell,sh.600369,2025-02-19,16653,,4.42,92.01
sell,sh.600435,2025-02-20,7027,,10.63,93.37
sell,sh.600536,2025-02-20,1485,,51.64,95.86
sell,sh.600606,2025-02-20,38459,,1.91,91.82
sell,sh.601615,2025-02-20,6868,,10.48,89.97
sell,sh.688027,2025-02-20,264,,292.0,96.36
sell,sh.688172,2025-02-20,3655,,21.58,98.59
sell,sh.688297,2025-02-20,1879,,39.66,93.15
sell,sh.688469,2025-02-20,15200,,5.12,97.28
sell,sz.002414,2025-02-20,10285,,7.9,101.56
buy,sh.600435,2025-02-21,6992,10.83,10.78,18.84
sell,sz.000050,2025-02-24,8239,,9.23,95.06
sell,sz.002153,2025-02-24,10662,,8.58,114.35
buy,sz.000739,2025-02-25,4812,15.79,15.72,18.91
buy,sz.002429,2025-02-25,14039,5.41,5.39,18.92
buy,sz.301536,2025-02-25,918,82.71,82.38,18.91
