date,symbol
2023-12-21,sz.000050
2023-12-21,sz.000021
2023-12-21,sz.000528
2023-12-21,sz.000062
2023-12-21,sz.000009
2023-12-22,sz.000537
2023-12-22,sz.000400
2023-12-22,sz.000039
2023-12-22,sz.000060
2023-12-22,sz.000032
2023-12-22,sz.000088
2023-12-22,sz.000423
2023-12-22,sz.000034
2023-12-22,sz.000513
2023-12-22,sz.000027
2023-12-22,sz.000426
2023-12-22,sz.000519
2023-12-22,sz.000415
2023-12-22,sz.000429
2023-12-22,sz.000155
2023-12-22,sz.000050
2023-12-22,sz.000021
2023-12-22,sz.000528
2023-12-22,sz.000062
2023-12-22,sz.000009
2023-12-25,sz.000537
2023-12-25,sz.000400
2023-12-25,sz.000039
2023-12-25,sz.000060
2023-12-25,sz.000032
2023-12-25,sz.000088
2023-12-25,sz.000423
2023-12-25,sz.000034
2023-12-25,sz.000513
2023-12-25,sz.000027
2023-12-25,sz.000426
2023-12-25,sz.000519
2023-12-25,sz.000415
2023-12-25,sz.000429
2023-12-25,sz.000155
2023-12-25,sz.000050
2023-12-25,sz.000021
2023-12-25,sz.000528
2023-12-25,sz.000062
2023-12-25,sz.000009
2023-12-26,sz.000537
2023-12-26,sz.000400
2023-12-26,sz.000039
2023-12-26,sz.000060
2023-12-26,sz.000032
2023-12-26,sz.000088
2023-12-26,sz.000423
2023-12-26,sz.000034
2023-12-26,sz.000513
2023-12-26,sz.000027
2023-12-26,sz.000426
2023-12-26,sz.000519
2023-12-26,sz.000415
2023-12-26,sz.000429
2023-12-26,sz.000155
2023-12-26,sz.000050
2023-12-26,sz.000021
2023-12-26,sz.000528
2023-12-26,sz.000062
2023-12-26,sz.000009
2023-12-27,sz.000537
2023-12-27,sz.000400
2023-12-27,sz.000039
2023-12-27,sz.000060
2023-12-27,sz.000032
2023-12-27,sz.000088
2023-12-27,sz.000423
2023-12-27,sz.000034
2023-12-27,sz.000513
2023-12-27,sz.000027
2023-12-27,sz.000426
2023-12-27,sz.000519
2023-12-27,sz.000415
2023-12-27,sz.000429
2023-12-27,sz.000155
2023-12-27,sz.000050
2023-12-27,sz.000021
2023-12-27,sz.000528
2023-12-27,sz.000062
2023-12-27,sz.000009
2023-12-28,sz.000537
2023-12-28,sz.000400
2023-12-28,sz.000039
2023-12-28,sz.000060
2023-12-28,sz.000032
2023-12-28,sz.000088
2023-12-28,sz.000423
2023-12-28,sz.000034
2023-12-28,sz.000513
2023-12-28,sz.000027
2023-12-28,sz.000426
2023-12-28,sz.000519
2023-12-28,sz.000415
2023-12-28,sz.000429
2023-12-28,sz.000155
2023-12-28,sz.000050
2023-12-28,sz.000021
2023-12-28,sz.000528
2023-12-28,sz.000062
2023-12-28,sz.000009
2023-12-29,sz.000537
2023-12-29,sz.000400
2023-12-29,sz.000039
2023-12-29,sz.000060
2023-12-29,sz.000032
2023-12-29,sz.000088
2023-12-29,sz.000423
2023-12-29,sz.000034
2023-12-29,sz.000513
2023-12-29,sz.000027
2023-12-29,sz.000426
2023-12-29,sz.000519
2023-12-29,sz.000415
2023-12-29,sz.000429
2023-12-29,sz.000155
2023-12-29,sz.000050
2023-12-29,sz.000021
2023-12-29,sz.000528
2023-12-29,sz.000062
2023-12-29,sz.000009
2024-01-02,sz.000537
2024-01-02,sz.000400
2024-01-02,sz.000039
2024-01-02,sz.000060
2024-01-02,sz.000032
2024-01-02,sz.000088
2024-01-02,sz.000423
2024-01-02,sz.000034
2024-01-02,sz.000513
2024-01-02,sz.000027
2024-01-02,sz.000426
2024-01-02,sz.000519
2024-01-02,sz.000415
2024-01-02,sz.000429
2024-01-02,sz.000155
2024-01-02,sz.000050
2024-01-02,sz.000021
2024-01-02,sz.000528
2024-01-02,sz.000062
2024-01-02,sz.000009
2024-01-03,sz.000537
2024-01-03,sz.000400
2024-01-03,sz.000039
2024-01-03,sz.000060
2024-01-03,sz.000032
2024-01-03,sz.000088
2024-01-03,sz.000423
2024-01-03,sz.000034
2024-01-03,sz.000513
2024-01-03,sz.000027
2024-01-03,sz.000426
2024-01-03,sz.000519
2024-01-03,sz.000415
2024-01-03,sz.000429
2024-01-03,sz.000155
2024-01-03,sz.000050
2024-01-03,sz.000021
2024-01-03,sz.000528
2024-01-03,sz.000062
2024-01-03,sz.000009
2024-01-04,sz.000537
2024-01-04,sz.000400
2024-01-04,sz.000039
2024-01-04,sz.000060
2024-01-04,sz.000032
2024-01-04,sz.000088
2024-01-04,sz.000423
2024-01-04,sz.000034
2024-01-04,sz.000513
2024-01-04,sz.000027
2024-01-04,sz.000426
2024-01-04,sz.000519
2024-01-04,sz.000415
2024-01-04,sz.000429
2024-01-04,sz.000155
2024-01-04,sz.000050
2024-01-04,sz.000021
2024-01-04,sz.000528
2024-01-04,sz.000062
2024-01-04,sz.000009
2024-01-05,sz.000537
2024-01-05,sz.000400
2024-01-05,sz.000039
2024-01-05,sz.000060
2024-01-05,sz.000032
2024-01-05,sz.000088
2024-01-05,sz.000423
2024-01-05,sz.000034
2024-01-05,sz.000513
2024-01-05,sz.000027
2024-01-05,sz.000426
2024-01-05,sz.000519
2024-01-05,sz.000415
2024-01-05,sz.000429
2024-01-05,sz.000155
2024-01-05,sz.000050
2024-01-05,sz.000021
2024-01-05,sz.000528
2024-01-05,sz.000062
2024-01-05,sz.000009
2024-01-08,sz.000537
2024-01-08,sz.000400
2024-01-08,sz.000039
2024-01-08,sz.000060
2024-01-08,sz.000032
2024-01-08,sz.000088
2024-01-08,sz.000423
2024-01-08,sz.000034
2024-01-08,sz.000513
2024-01-08,sz.000027
2024-01-08,sz.000426
2024-01-08,sz.000519
2024-01-08,sz.000415
2024-01-08,sz.000429
2024-01-08,sz.000155
2024-01-08,sz.000050
2024-01-08,sz.000021
2024-01-08,sz.000528
2024-01-08,sz.000062
2024-01-08,sz.000009
2024-01-09,sz.000537
2024-01-09,sz.000400
2024-01-09,sz.000039
2024-01-09,sz.000060
2024-01-09,sz.000032
2024-01-09,sz.000088
2024-01-09,sz.000423
2024-01-09,sz.000034
2024-01-09,sz.000513
2024-01-09,sz.000027
2024-01-09,sz.000426
2024-01-09,sz.000519
2024-01-09,sz.000415
2024-01-09,sz.000429
2024-01-09,sz.000155
2024-01-09,sz.000050
2024-01-09,sz.000021
2024-01-09,sz.000528
2024-01-09,sz.000062
2024-01-09,sz.000009
2024-01-10,sz.000537
2024-01-10,sz.000400
2024-01-10,sz.000039
2024-01-10,sz.000060
2024-01-10,sz.000032
2024-01-10,sz.000088
2024-01-10,sz.000423
2024-01-10,sz.000034
2024-01-10,sz.000513
2024-01-10,sz.000027
2024-01-10,sz.000426
2024-01-10,sz.000519
2024-01-10,sz.000415
2024-01-10,sz.000429
2024-01-10,sz.000155
2024-01-10,sz.000050
2024-01-10,sz.000021
2024-01-10,sz.000528
2024-01-10,sz.000062
2024-01-10,sz.000009
2024-01-11,sz.000537
2024-01-11,sz.000400
2024-01-11,sz.000039
2024-01-11,sz.000060
2024-01-11,sz.000032
2024-01-11,sz.000088
2024-01-11,sz.000423
2024-01-11,sz.000034
2024-01-11,sz.000513
2024-01-11,sz.000027
2024-01-11,sz.000426
2024-01-11,sz.000519
2024-01-11,sz.000415
2024-01-11,sz.000429
2024-01-11,sz.000155
2024-01-11,sz.000050
2024-01-11,sz.000021
2024-01-11,sz.000528
2024-01-11,sz.000062
2024-01-11,sz.000009
2024-01-12,sz.000537
2024-01-12,sz.000400
2024-01-12,sz.000039
2024-01-12,sz.000060
2024-01-12,sz.000032
2024-01-12,sz.000088
2024-01-12,sz.000423
2024-01-12,sz.000034
2024-01-12,sz.000513
2024-01-12,sz.000027
2024-01-12,sz.000426
2024-01-12,sz.000519
2024-01-12,sz.000415
2024-01-12,sz.000429
2024-01-12,sz.000155
2024-01-12,sz.000050
2024-01-12,sz.000021
2024-01-12,sz.000528
2024-01-12,sz.000062
2024-01-12,sz.000009
2024-01-15,sz.000537
2024-01-15,sz.000400
2024-01-15,sz.000039
2024-01-15,sz.000060
2024-01-15,sz.000032
2024-01-15,sz.000088
2024-01-15,sz.000423
2024-01-15,sz.000034
2024-01-15,sz.000513
2024-01-15,sz.000027
2024-01-15,sz.000426
2024-01-15,sz.000519
2024-01-15,sz.000415
2024-01-15,sz.000429
2024-01-15,sz.000155
2024-01-15,sz.000050
2024-01-15,sz.000021
2024-01-15,sz.000528
2024-01-15,sz.000062
2024-01-15,sz.000009
2024-01-16,sz.000537
2024-01-16,sz.000400
2024-01-16,sz.000039
2024-01-16,sz.000060
2024-01-16,sz.000032
2024-01-16,sz.000088
2024-01-16,sz.000423
2024-01-16,sz.000034
2024-01-16,sz.000513
2024-01-16,sz.000027
2024-01-16,sz.000426
2024-01-16,sz.000519
2024-01-16,sz.000415
2024-01-16,sz.000429
2024-01-16,sz.000155
2024-01-16,sz.000050
2024-01-16,sz.000021
2024-01-16,sz.000528
2024-01-16,sz.000062
2024-01-16,sz.000009
2024-01-17,sz.000537
2024-01-17,sz.000400
2024-01-17,sz.000039
2024-01-17,sz.000060
2024-01-17,sz.000032
2024-01-17,sz.000088
2024-01-17,sz.000423
2024-01-17,sz.000034
2024-01-17,sz.000513
2024-01-17,sz.000027
2024-01-17,sz.000426
2024-01-17,sz.000519
2024-01-17,sz.000415
2024-01-17,sz.000429
2024-01-17,sz.000155
2024-01-17,sz.000050
2024-01-17,sz.000021
2024-01-17,sz.000528
2024-01-17,sz.000062
2024-01-17,sz.000009
2024-01-18,sz.000537
2024-01-18,sz.000400
2024-01-18,sz.000039
2024-01-18,sz.000060
2024-01-18,sz.000032
2024-01-18,sz.000088
2024-01-18,sz.000423
2024-01-18,sz.000034
2024-01-18,sz.000513
2024-01-18,sz.000027
2024-01-18,sz.000426
2024-01-18,sz.000519
2024-01-18,sz.000415
2024-01-18,sz.000429
2024-01-18,sz.000155
2024-01-18,sz.000050
2024-01-18,sz.000021
2024-01-18,sz.000528
2024-01-18,sz.000062
2024-01-18,sz.000009
2024-01-19,sz.000537
2024-01-19,sz.000400
2024-01-19,sz.000039
2024-01-19,sz.000060
2024-01-19,sz.000032
2024-01-19,sz.000088
2024-01-19,sz.000423
2024-01-19,sz.000034
2024-01-19,sz.000513
2024-01-19,sz.000027
2024-01-19,sz.000426
2024-01-19,sz.000519
2024-01-19,sz.000415
2024-01-19,sz.000429
2024-01-19,sz.000155
2024-01-19,sz.000050
2024-01-19,sz.000021
2024-01-19,sz.000528
2024-01-19,sz.000062
2024-01-19,sz.000009
2024-01-22,sz.000537
2024-01-22,sz.000400
2024-01-22,sz.000039
2024-01-22,sz.000060
2024-01-22,sz.000032
2024-01-22,sz.000088
2024-01-22,sz.000423
2024-01-22,sz.000034
2024-01-22,sz.000513
2024-01-22,sz.000027
2024-01-22,sz.000426
2024-01-22,sz.000519
2024-01-22,sz.000415
2024-01-22,sz.000429
2024-01-22,sz.000155
2024-01-22,sz.000050
2024-01-22,sz.000021
2024-01-22,sz.000528
2024-01-22,sz.000062
2024-01-22,sz.000009
2024-01-23,sz.000537
2024-01-23,sz.000400
2024-01-23,sz.000039
2024-01-23,sz.000060
2024-01-23,sz.000032
2024-01-23,sz.000088
2024-01-23,sz.000423
2024-01-23,sz.000034
2024-01-23,sz.000513
2024-01-23,sz.000027
2024-01-23,sz.000426
2024-01-23,sz.000519
2024-01-23,sz.000415
2024-01-23,sz.000429
2024-01-23,sz.000155
2024-01-23,sz.000050
2024-01-23,sz.000021
2024-01-23,sz.000528
2024-01-23,sz.000062
2024-01-23,sz.000009
2024-01-24,sz.000537
2024-01-24,sz.000400
2024-01-24,sz.000039
2024-01-24,sz.000060
2024-01-24,sz.000032
2024-01-24,sz.000088
2024-01-24,sz.000423
2024-01-24,sz.000034
2024-01-24,sz.000513
2024-01-24,sz.000027
2024-01-24,sz.000426
2024-01-24,sz.000519
2024-01-24,sz.000415
2024-01-24,sz.000429
2024-01-24,sz.000155
2024-01-24,sz.000050
2024-01-24,sz.000021
2024-01-24,sz.000528
2024-01-24,sz.000062
2024-01-24,sz.000009
2024-01-25,sz.000537
2024-01-25,sz.000400
2024-01-25,sz.000039
2024-01-25,sz.000060
2024-01-25,sz.000032
2024-01-25,sz.000088
2024-01-25,sz.000423
2024-01-25,sz.000034
2024-01-25,sz.000513
2024-01-25,sz.000027
2024-01-25,sz.000426
2024-01-25,sz.000519
2024-01-25,sz.000415
2024-01-25,sz.000429
2024-01-25,sz.000155
2024-01-25,sz.000050
2024-01-25,sz.000021
2024-01-25,sz.000528
2024-01-25,sz.000062
2024-01-25,sz.000009
2024-01-26,sz.000537
2024-01-26,sz.000400
2024-01-26,sz.000039
2024-01-26,sz.000060
2024-01-26,sz.000032
2024-01-26,sz.000088
2024-01-26,sz.000423
2024-01-26,sz.000034
2024-01-26,sz.000513
2024-01-26,sz.000027
2024-01-26,sz.000426
2024-01-26,sz.000519
2024-01-26,sz.000415
2024-01-26,sz.000429
2024-01-26,sz.000155
2024-01-26,sz.000050
2024-01-26,sz.000021
2024-01-26,sz.000528
2024-01-26,sz.000062
2024-01-26,sz.000009
2024-01-29,sz.000537
2024-01-29,sz.000400
2024-01-29,sz.000039
2024-01-29,sz.000060
2024-01-29,sz.000032
2024-01-29,sz.000088
2024-01-29,sz.000423
2024-01-29,sz.000034
2024-01-29,sz.000513
2024-01-29,sz.000027
2024-01-29,sz.000426
2024-01-29,sz.000519
2024-01-29,sz.000415
2024-01-29,sz.000429
2024-01-29,sz.000155
2024-01-29,sz.000050
2024-01-29,sz.000021
2024-01-29,sz.000528
2024-01-29,sz.000062
2024-01-29,sz.000009
2024-01-30,sz.000537
2024-01-30,sz.000400
2024-01-30,sz.000039
2024-01-30,sz.000060
2024-01-30,sz.000032
2024-01-30,sz.000088
2024-01-30,sz.000423
2024-01-30,sz.000034
2024-01-30,sz.000513
2024-01-30,sz.000027
2024-01-30,sz.000426
2024-01-30,sz.000519
2024-01-30,sz.000415
2024-01-30,sz.000429
2024-01-30,sz.000155
2024-01-30,sz.000050
2024-01-30,sz.000021
2024-01-30,sz.000528
2024-01-30,sz.000062
2024-01-30,sz.000009
2024-01-31,sz.000537
2024-01-31,sz.000400
2024-01-31,sz.000039
2024-01-31,sz.000060
2024-01-31,sz.000032
2024-01-31,sz.000088
2024-01-31,sz.000423
2024-01-31,sz.000034
2024-01-31,sz.000513
2024-01-31,sz.000027
2024-01-31,sz.000426
2024-01-31,sz.000519
2024-01-31,sz.000415
2024-01-31,sz.000429
2024-01-31,sz.000155
2024-01-31,sz.000050
2024-01-31,sz.000021
2024-01-31,sz.000528
2024-01-31,sz.000062
2024-01-31,sz.000009
2024-02-01,sz.000537
2024-02-01,sz.000400
2024-02-01,sz.000039
2024-02-01,sz.000060
2024-02-01,sz.000032
2024-02-01,sz.000088
2024-02-01,sz.000423
2024-02-01,sz.000034
2024-02-01,sz.000513
2024-02-01,sz.000027
2024-02-01,sz.000426
2024-02-01,sz.000519
2024-02-01,sz.000415
2024-02-01,sz.000429
2024-02-01,sz.000155
2024-02-01,sz.000050
2024-02-01,sz.000021
2024-02-01,sz.000528
2024-02-01,sz.000062
2024-02-01,sz.000009
2024-02-02,sz.000537
2024-02-02,sz.000400
2024-02-02,sz.000039
2024-02-02,sz.000060
2024-02-02,sz.000032
2024-02-02,sz.000088
2024-02-02,sz.000423
2024-02-02,sz.000034
2024-02-02,sz.000513
2024-02-02,sz.000027
2024-02-02,sz.000426
2024-02-02,sz.000519
2024-02-02,sz.000415
2024-02-02,sz.000429
2024-02-02,sz.000155
2024-02-02,sz.000050
2024-02-02,sz.000021
2024-02-02,sz.000528
2024-02-02,sz.000062
2024-02-02,sz.000009
2024-02-05,sz.000537
2024-02-05,sz.000400
2024-02-05,sz.000039
2024-02-05,sz.000060
2024-02-05,sz.000032
2024-02-05,sz.000088
2024-02-05,sz.000423
2024-02-05,sz.000034
2024-02-05,sz.000513
2024-02-05,sz.000027
2024-02-05,sz.000426
2024-02-05,sz.000519
2024-02-05,sz.000415
2024-02-05,sz.000429
2024-02-05,sz.000155
2024-02-05,sz.000050
2024-02-05,sz.000021
2024-02-05,sz.000528
2024-02-05,sz.000062
2024-02-05,sz.000009
2024-02-06,sz.000537
2024-02-06,sz.000400
2024-02-06,sz.000039
2024-02-06,sz.000060
2024-02-06,sz.000032
2024-02-06,sz.000088
2024-02-06,sz.000423
2024-02-06,sz.000034
2024-02-06,sz.000513
2024-02-06,sz.000027
2024-02-06,sz.000426
2024-02-06,sz.000519
2024-02-06,sz.000415
2024-02-06,sz.000429
2024-02-06,sz.000155
2024-02-06,sz.000050
2024-02-06,sz.000021
2024-02-06,sz.000528
2024-02-06,sz.000062
2024-02-06,sz.000009
2024-02-07,sz.000537
2024-02-07,sz.000400
2024-02-07,sz.000039
2024-02-07,sz.000060
2024-02-07,sz.000032
2024-02-07,sz.000088
2024-02-07,sz.000423
2024-02-07,sz.000034
2024-02-07,sz.000513
2024-02-07,sz.000027
2024-02-07,sz.000426
2024-02-07,sz.000519
2024-02-07,sz.000415
2024-02-07,sz.000429
2024-02-07,sz.000155
2024-02-07,sz.000050
2024-02-07,sz.000021
2024-02-07,sz.000528
2024-02-07,sz.000062
2024-02-07,sz.000009
2024-02-08,sz.000537
2024-02-08,sz.000400
2024-02-08,sz.000039
2024-02-08,sz.000060
2024-02-08,sz.000032
2024-02-08,sz.000088
2024-02-08,sz.000423
2024-02-08,sz.000034
2024-02-08,sz.000513
2024-02-08,sz.000027
2024-02-08,sz.000426
2024-02-08,sz.000519
2024-02-08,sz.000415
2024-02-08,sz.000429
2024-02-08,sz.000155
2024-02-08,sz.000050
2024-02-08,sz.000021
2024-02-08,sz.000528
2024-02-08,sz.000062
2024-02-08,sz.000009
2024-02-19,sz.000537
2024-02-19,sz.000400
2024-02-19,sz.000039
2024-02-19,sz.000060
2024-02-19,sz.000032
2024-02-19,sz.000088
2024-02-19,sz.000423
2024-02-19,sz.000034
2024-02-19,sz.000513
2024-02-19,sz.000027
2024-02-19,sz.000426
2024-02-19,sz.000519
2024-02-19,sz.000415
2024-02-19,sz.000429
2024-02-19,sz.000155
2024-02-19,sz.000050
2024-02-19,sz.000021
2024-02-19,sz.000528
2024-02-19,sz.000062
2024-02-19,sz.000009
2024-02-20,sz.000537
2024-02-20,sz.000400
2024-02-20,sz.000039
2024-02-20,sz.000060
2024-02-20,sz.000032
2024-02-20,sz.000088
2024-02-20,sz.000423
2024-02-20,sz.000034
2024-02-20,sz.000513
2024-02-20,sz.000027
2024-02-20,sz.000426
2024-02-20,sz.000519
2024-02-20,sz.000415
2024-02-20,sz.000429
2024-02-20,sz.000155
2024-02-20,sz.000050
2024-02-20,sz.000021
2024-02-20,sz.000528
2024-02-20,sz.000062
2024-02-20,sz.000009
2024-02-21,sz.000537
2024-02-21,sz.000400
2024-02-21,sz.000039
2024-02-21,sz.000060
2024-02-21,sz.000032
2024-02-21,sz.000088
2024-02-21,sz.000423
2024-02-21,sz.000034
2024-02-21,sz.000513
2024-02-21,sz.000027
2024-02-21,sz.000426
2024-02-21,sz.000519
2024-02-21,sz.000415
2024-02-21,sz.000429
2024-02-21,sz.000155
2024-02-21,sz.000050
2024-02-21,sz.000021
2024-02-21,sz.000528
2024-02-21,sz.000062
2024-02-21,sz.000009
2024-02-22,sz.000537
2024-02-22,sz.000400
2024-02-22,sz.000039
2024-02-22,sz.000060
2024-02-22,sz.000032
2024-02-22,sz.000088
2024-02-22,sz.000423
2024-02-22,sz.000034
2024-02-22,sz.000513
2024-02-22,sz.000027
2024-02-22,sz.000426
2024-02-22,sz.000519
2024-02-22,sz.000415
2024-02-22,sz.000429
2024-02-22,sz.000155
2024-02-22,sz.000050
2024-02-22,sz.000021
2024-02-22,sz.000528
2024-02-22,sz.000062
2024-02-22,sz.000009
2024-02-23,sz.000537
2024-02-23,sz.000400
2024-02-23,sz.000039
2024-02-23,sz.000060
2024-02-23,sz.000032
2024-02-23,sz.000088
2024-02-23,sz.000423
2024-02-23,sz.000034
2024-02-23,sz.000513
2024-02-23,sz.000027
2024-02-23,sz.000426
2024-02-23,sz.000519
2024-02-23,sz.000415
2024-02-23,sz.000429
2024-02-23,sz.000155
2024-02-23,sz.000050
2024-02-23,sz.000021
2024-02-23,sz.000528
2024-02-23,sz.000062
2024-02-23,sz.000009
2024-02-26,sz.000537
2024-02-26,sz.000400
2024-02-26,sz.000039
2024-02-26,sz.000060
2024-02-26,sz.000032
2024-02-26,sz.000088
2024-02-26,sz.000423
2024-02-26,sz.000034
2024-02-26,sz.000513
2024-02-26,sz.000027
2024-02-26,sz.000426
2024-02-26,sz.000519
2024-02-26,sz.000415
2024-02-26,sz.000429
2024-02-26,sz.000155
2024-02-26,sz.000050
2024-02-26,sz.000021
2024-02-26,sz.000528
2024-02-26,sz.000062
2024-02-26,sz.000009
2024-02-27,sz.000537
2024-02-27,sz.000400
2024-02-27,sz.000039
2024-02-27,sz.000060
2024-02-27,sz.000032
2024-02-27,sz.000088
2024-02-27,sz.000423
2024-02-27,sz.000034
2024-02-27,sz.000513
2024-02-27,sz.000027
2024-02-27,sz.000426
2024-02-27,sz.000519
2024-02-27,sz.000415
2024-02-27,sz.000429
2024-02-27,sz.000155
2024-02-27,sz.000050
2024-02-27,sz.000021
2024-02-27,sz.000528
2024-02-27,sz.000062
2024-02-27,sz.000009
2024-02-28,sz.000537
2024-02-28,sz.000400
2024-02-28,sz.000039
2024-02-28,sz.000060
2024-02-28,sz.000032
2024-02-28,sz.000088
2024-02-28,sz.000423
2024-02-28,sz.000034
2024-02-28,sz.000513
2024-02-28,sz.000027
2024-02-28,sz.000426
2024-02-28,sz.000519
2024-02-28,sz.000415
2024-02-28,sz.000429
2024-02-28,sz.000155
2024-02-28,sz.000050
2024-02-28,sz.000021
2024-02-28,sz.000528
2024-02-28,sz.000062
2024-02-28,sz.000009
2024-02-29,sz.000537
2024-02-29,sz.000400
2024-02-29,sz.000039
2024-02-29,sz.000060
2024-02-29,sz.000032
2024-02-29,sz.000088
2024-02-29,sz.000423
2024-02-29,sz.000034
2024-02-29,sz.000513
2024-02-29,sz.000027
2024-02-29,sz.000426
2024-02-29,sz.000519
2024-02-29,sz.000415
2024-02-29,sz.000429
2024-02-29,sz.000155
2024-02-29,sz.000050
2024-02-29,sz.000021
2024-02-29,sz.000528
2024-02-29,sz.000062
2024-02-29,sz.000009
2024-03-01,sz.000537
2024-03-01,sz.000400
2024-03-01,sz.000039
2024-03-01,sz.000060
2024-03-01,sz.000032
2024-03-01,sz.000088
2024-03-01,sz.000423
2024-03-01,sz.000034
2024-03-01,sz.000513
2024-03-01,sz.000027
2024-03-01,sz.000426
2024-03-01,sz.000519
2024-03-01,sz.000415
2024-03-01,sz.000429
2024-03-01,sz.000155
2024-03-01,sz.000050
2024-03-01,sz.000021
2024-03-01,sz.000528
2024-03-01,sz.000062
2024-03-01,sz.000009
2024-03-04,sz.000537
2024-03-04,sz.000400
2024-03-04,sz.000039
2024-03-04,sz.000060
2024-03-04,sz.000032
2024-03-04,sz.000088
2024-03-04,sz.000423
2024-03-04,sz.000034
2024-03-04,sz.000513
2024-03-04,sz.000027
2024-03-04,sz.000426
2024-03-04,sz.000519
2024-03-04,sz.000415
2024-03-04,sz.000429
2024-03-04,sz.000155
2024-03-04,sz.000050
2024-03-04,sz.000021
2024-03-04,sz.000528
2024-03-04,sz.000062
2024-03-04,sz.000009
2024-03-05,sz.000537
2024-03-05,sz.000400
2024-03-05,sz.000039
2024-03-05,sz.000060
2024-03-05,sz.000032
2024-03-05,sz.000088
2024-03-05,sz.000423
2024-03-05,sz.000034
2024-03-05,sz.000513
2024-03-05,sz.000027
2024-03-05,sz.000426
2024-03-05,sz.000519
2024-03-05,sz.000415
2024-03-05,sz.000429
2024-03-05,sz.000155
2024-03-05,sz.000050
2024-03-05,sz.000021
2024-03-05,sz.000528
2024-03-05,sz.000062
2024-03-05,sz.000009
2024-03-06,sz.000537
2024-03-06,sz.000400
2024-03-06,sz.000039
2024-03-06,sz.000060
2024-03-06,sz.000032
2024-03-06,sz.000088
2024-03-06,sz.000423
2024-03-06,sz.000034
2024-03-06,sz.000513
2024-03-06,sz.000027
2024-03-06,sz.000426
2024-03-06,sz.000519
2024-03-06,sz.000415
2024-03-06,sz.000429
2024-03-06,sz.000155
2024-03-06,sz.000050
2024-03-06,sz.000021
2024-03-06,sz.000528
2024-03-06,sz.000062
2024-03-06,sz.000009
2024-03-07,sz.000537
2024-03-07,sz.000400
2024-03-07,sz.000039
2024-03-07,sz.000060
2024-03-07,sz.000032
2024-03-07,sz.000088
2024-03-07,sz.000423
2024-03-07,sz.000034
2024-03-07,sz.000513
2024-03-07,sz.000027
2024-03-07,sz.000426
2024-03-07,sz.000519
2024-03-07,sz.000415
2024-03-07,sz.000429
2024-03-07,sz.000155
2024-03-07,sz.000050
2024-03-07,sz.000021
2024-03-07,sz.000528
2024-03-07,sz.000062
2024-03-07,sz.000009
2024-03-08,sz.000537
2024-03-08,sz.000400
2024-03-08,sz.000039
2024-03-08,sz.000060
2024-03-08,sz.000032
2024-03-08,sz.000088
2024-03-08,sz.000423
2024-03-08,sz.000034
2024-03-08,sz.000513
2024-03-08,sz.000027
2024-03-08,sz.000426
2024-03-08,sz.000519
2024-03-08,sz.000415
2024-03-08,sz.000429
2024-03-08,sz.000155
2024-03-08,sz.000050
2024-03-08,sz.000021
2024-03-08,sz.000528
2024-03-08,sz.000062
2024-03-08,sz.000009
2024-03-11,sz.000537
2024-03-11,sz.000400
2024-03-11,sz.000039
2024-03-11,sz.000060
2024-03-11,sz.000032
2024-03-11,sz.000088
2024-03-11,sz.000423
2024-03-11,sz.000034
2024-03-11,sz.000513
2024-03-11,sz.000027
2024-03-11,sz.000426
2024-03-11,sz.000519
2024-03-11,sz.000415
2024-03-11,sz.000429
2024-03-11,sz.000155
2024-03-11,sz.000050
2024-03-11,sz.000021
2024-03-11,sz.000528
2024-03-11,sz.000062
2024-03-11,sz.000009
2024-03-12,sz.000537
2024-03-12,sz.000400
2024-03-12,sz.000039
2024-03-12,sz.000060
2024-03-12,sz.000032
2024-03-12,sz.000088
2024-03-12,sz.000423
2024-03-12,sz.000034
2024-03-12,sz.000513
2024-03-12,sz.000027
2024-03-12,sz.000426
2024-03-12,sz.000519
2024-03-12,sz.000415
2024-03-12,sz.000429
2024-03-12,sz.000155
2024-03-12,sz.000050
2024-03-12,sz.000021
2024-03-12,sz.000528
2024-03-12,sz.000062
2024-03-12,sz.000009
2024-03-13,sz.000537
2024-03-13,sz.000400
2024-03-13,sz.000039
2024-03-13,sz.000060
2024-03-13,sz.000032
2024-03-13,sz.000088
2024-03-13,sz.000423
2024-03-13,sz.000034
2024-03-13,sz.000513
2024-03-13,sz.000027
2024-03-13,sz.000426
2024-03-13,sz.000519
2024-03-13,sz.000415
2024-03-13,sz.000429
2024-03-13,sz.000155
2024-03-13,sz.000050
2024-03-13,sz.000021
2024-03-13,sz.000528
2024-03-13,sz.000062
2024-03-13,sz.000009
2024-03-14,sz.000537
2024-03-14,sz.000400
2024-03-14,sz.000039
2024-03-14,sz.000060
2024-03-14,sz.000032
2024-03-14,sz.000088
2024-03-14,sz.000423
2024-03-14,sz.000034
2024-03-14,sz.000513
2024-03-14,sz.000027
2024-03-14,sz.000426
2024-03-14,sz.000519
2024-03-14,sz.000415
2024-03-14,sz.000429
2024-03-14,sz.000155
2024-03-14,sz.000050
2024-03-14,sz.000021
2024-03-14,sz.000528
2024-03-14,sz.000062
2024-03-14,sz.000009
2024-03-15,sz.000537
2024-03-15,sz.000400
2024-03-15,sz.000039
2024-03-15,sz.000060
2024-03-15,sz.000032
2024-03-15,sz.000088
2024-03-15,sz.000423
2024-03-15,sz.000034
2024-03-15,sz.000513
2024-03-15,sz.000027
2024-03-15,sz.000426
