type,symbol,date,shares,limit_price,fill_price,fees
buy,sh.603728,2023-09-06,1353,68.02,67.57,22.86
buy,sz.002595,2023-09-06,2761,33.32,33.25,22.95
buy,sh.603160,2023-09-07,1383,60.19,59.43,20.55
sell,sz.000937,2023-09-08,17369,,5.29,114.85
sell,sz.002595,2023-09-08,2761,,33.43,115.38
buy,sh.603225,2023-09-08,6910,13.09,13.02,22.49
sell,sh.601598,2023-09-12,19700,,4.52,111.3
sell,sh.603728,2023-09-12,1353,,68.95,116.61
sell,sh.601168,2023-09-13,7693,,11.98,115.2
buy,sh.600901,2023-09-13,22442,4.03,4.01,22.5
buy,sz.002120,2023-09-13,8859,10.2,10.12,22.41
sell,sz.002120,2023-09-14,8859,,9.99,110.63
buy,sh.600498,2023-09-14,4742,19.12,19.07,22.61
sell,sh.603160,2023-09-15,1383,,63.23,109.31
sell,sz.000932,2023-09-15,15664,,5.8,113.56
buy,sh.600096,2023-09-15,5835,15.68,15.66,22.84
buy,sz.002583,2023-09-15,14926,6.13,6.06,22.61
buy,sz.300339,2023-09-15,3756,24.36,24.27,22.79
sell,sh.600901,2023-09-18,22442,,3.99,111.93
buy,sz.000937,2023-09-18,16617,5.51,5.48,22.77
buy,sz.002318,2023-09-18,5010,17.97,17.91,22.43
sell,sh.600282,2023-09-19,27997,,3.35,117.24
sell,sh.600096,2023-09-19,5835,,15.71,114.58
sell,sh.600498,2023-09-19,4742,,18.33,108.65
sell,sh.603225,2023-09-19,6910,,12.96,111.94
sell,sz.300339,2023-09-19,3756,,23.3,109.39
buy,sh.603160,2023-09-19,1426,64.33,63.1,22.5
buy,sz.300558,2023-09-19,1662,55.2,54.92,22.82
sell,sz.002583,2023-09-20,14926,,5.88,109.71
buy,sz.000513,2023-09-20,2665,34.24,33.97,22.63
sell,sz.000513,2023-09-21,2665,,33.89,112.9
sell,sz.300558,2023-09-21,1662,,53.66,111.48
buy,sh.600282,2023-09-21,27166,3.34,3.33,22.62
buy,sh.600901,2023-09-21,22055,4.11,4.1,22.61
buy,sz.000088,2023-09-21,19557,4.64,4.63,22.64
buy,sz.002078,2023-09-21,7792,11.64,11.59,22.58
buy,sz.002966,2023-09-21,13138,6.26,6.25,20.53
sell,sh.603160,2023-09-22,1426,,61.1,108.91
buy,sz.000932,2023-09-22,15078,5.81,5.77,21.75
sell,sz.000088,2023-09-25,19557,,4.63,113.19
sell,sz.002318,2023-09-25,5010,,17.95,112.41
sell,sz.002966,2023-09-25,13138,,6.23,102.31
buy,sh.600352,2023-09-25,10477,8.6,8.58,22.47
sell,sh.600352,2023-09-26,10477,,8.53,111.71
sell,sz.000933,2023-09-26,5791,,15.54,112.49
buy,sh.600801,2023-09-26,6569,13.77,13.71,22.52
buy,sz.002966,2023-09-26,14519,6.23,6.21,22.54
sell,sh.600985,2023-09-28,8490,,12.43,131.91
sell,sz.000932,2023-09-28,15078,,5.6,105.55
sell,sz.000937,2023-09-28,16617,,5.54,115.07
sell,sz.002078,2023-09-28,7792,,11.65,113.47
buy,sh.600299,2023-09-28,11083,8.09,8.08,22.39
sell,sz.002966,2023-10-09,14519,,6.02,109.26
buy,sh.600332,2023-10-09,3070,29.32,29.11,22.34
buy,sz.002821,2023-10-09,616,145.91,145.81,22.45
sell,sh.600299,2023-10-10,11083,,7.95,110.14
buy,sh.600985,2023-10-10,7128,12.63,12.41,22.11
buy,sh.603688,2023-10-10,1412,63.75,61.45,21.69
buy,sh.603766,2023-10-10,16241,5.54,5.5,22.33
sell,sh.600801,2023-10-11,6569,,13.24,108.72
sell,sh.603766,2023-10-11,16241,,5.43,110.24
buy,sz.002281,2023-10-11,2676,33.31,33.28,22.26
sell,sz.002281,2023-10-12,2676,,32.75,109.55
buy,sz.300570,2023-10-12,2052,43.38,43.04,22.08
sell,sh.603688,2023-10-13,1412,,58.26,102.83
buy,sz.300757,2023-10-13,1638,54.28,53.84,22.05
sell,sh.600332,2023-10-16,3070,,28.92,110.98
sell,sh.600985,2023-10-16,7128,,12.37,110.22
sell,sz.300570,2023-10-16,2052,,38.57,98.93
buy,sh.603160,2023-10-16,1134,77.97,74.82,21.21
buy,sz.300207,2023-10-16,5179,17.08,16.94,21.93
buy,sz.300558,2023-10-16,1466,60.34,59.36,21.76
buy,sz.002583,2023-10-17,13135,6.69,6.63,21.77
buy,sz.300339,2023-10-17,2982,29.47,28.95,21.58
buy,sz.300432,2023-10-17,11094,7.92,7.7,21.36
sell,sz.300757,2023-10-18,1638,,49.33,101.0
sell,sz.300432,2023-10-19,11094,,7.69,106.64
sell,sz.002583,2023-10-20,13135,,6.32,103.77
sell,sz.300207,2023-10-20,5179,,15.56,100.73
sell,sz.300339,2023-10-20,2982,,26.01,96.95
sell,sz.300558,2023-10-20,1466,,55.28,101.3
buy,sh.688019,2023-10-20,810,104.56,102.48,20.75
buy,sh.688180,2023-10-20,2151,39.4,39.37,21.17
sell,sh.688019,2023-10-23,810,,99.88,101.13
sell,sh.688180,2023-10-23,2151,,39.18,105.35
buy,sh.600516,2023-10-23,14209,5.92,5.78,20.53
buy,sz.300339,2023-10-23,3287,25.59,24.86,20.43
buy,sz.002385,2023-10-24,12362,6.76,6.7,20.71
sell,sz.300339,2023-10-25,3287,,24.6,101.08
sell,sz.002821,2023-10-26,616,,144.74,111.45
sell,sh.600282,2023-10-27,27166,,3.38,114.78
sell,sh.600901,2023-10-27,22055,,4.22,116.34
sell,sh.603160,2023-10-27,1134,,68.7,97.38
buy,sh.600985,2023-10-27,6667,12.55,12.46,20.77
buy,sz.002670,2023-10-27,8244,10.15,10.04,20.69
sell,sz.002385,2023-10-30,12362,,6.78,104.77
sell,sh.600516,2023-10-31,14209,,5.85,103.9
buy,sh.600282,2023-10-31,24864,3.38,3.38,21.01
sell,sz.002670,2023-11-01,8244,,9.93,102.33
buy,sh.688180,2023-11-01,1834,45.88,44.7,20.49
buy,sz.000598,2023-11-01,15377,5.47,5.45,20.95
buy,sz.000959,2023-11-01,22065,3.82,3.81,21.02
buy,sz.300100,2023-11-01,11414,7.38,7.35,20.97
buy,sz.300604,2023-11-01,2073,40.6,40.19,20.83
buy,sz.300679,2023-11-01,2066,40.74,40.72,21.03
buy,sh.600153,2023-11-02,9995,8.4,8.38,20.94
buy,sz.000034,2023-11-02,2814,29.83,29.46,20.73
sell,sh.600153,2023-11-03,9995,,8.31,103.82
sell,sz.000959,2023-11-03,22065,,3.74,103.15
sell,sz.000034,2023-11-06,2814,,30.17,106.12
sell,sz.300604,2023-11-06,2073,,40.57,105.13
sell,sz.300679,2023-11-06,2066,,41.28,106.61
buy,sh.600007,2023-11-06,4559,18.25,18.1,20.63
buy,sh.600153,2023-11-06,10086,8.25,8.24,20.78
buy,sh.600863,2023-11-06,25660,3.24,3.24,20.78
sell,sh.600863,2023-11-07,25660,,3.23,103.6
buy,sh.603338,2023-11-07,1642,51.06,51.03,20.95
sell,sh.600153,2023-11-08,10086,,8.21,103.51
buy,sh.603160,2023-11-08,1070,78.29,77.68,20.78
buy,sz.300115,2023-11-08,6611,12.68,12.47,20.61
sell,sh.600282,2023-11-09,24864,,3.3,102.56
sell,sh.600985,2023-11-09,6667,,12.92,107.67
sell,sh.688180,2023-11-09,1834,,43.68,100.14
sell,sz.000598,2023-11-09,15377,,5.23,100.53
buy,sh.600816,2023-11-09,22417,3.71,3.61,20.23
buy,sh.688234,2023-11-09,1298,64.04,64.04,20.78
buy,sh.688235,2023-11-09,539,154.16,153.0,20.62
sell,sh.600007,2023-11-10,4559,,18.27,104.12
sell,sh.603338,2023-11-10,1642,,46.74,95.93
buy,sh.600363,2023-11-10,2280,35.89,35.68,20.34
buy,sh.688017,2023-11-10,573,142.61,142.21,20.37
sell,sh.603160,2023-11-13,1070,,75.13,100.49
buy,sz.300604,2023-11-13,2004,40.91,40.72,20.4
sell,sz.300100,2023-11-14,11414,,7.02,100.16
sell,sz.300604,2023-11-14,2004,,40.21,100.73
sell,sh.688235,2023-11-15,539,,152.06,102.45
buy,sh.600985,2023-11-15,6233,13.09,13.08,20.38
sell,sh.600363,2023-11-16,2280,,34.89,99.44
buy,sh.600131,2023-11-16,5207,15.61,15.53,20.22
buy,sh.603728,2023-11-16,1111,73.16,70.9,19.69
buy,sh.688183,2023-11-16,6921,11.75,11.72,20.28
buy,sh.688608,2023-11-16,762,106.6,105.43,20.08
buy,sz.002958,2023-11-16,32284,2.52,2.5,20.18
sell,sz.002958,2023-11-17,32284,,2.5,100.89
sell,sh.600816,2023-11-20,22417,,3.36,94.15
sell,sh.603728,2023-11-20,1111,,72.66,100.91
sell,sh.688183,2023-11-20,6921,,11.83,102.34
buy,sz.000034,2023-11-20,2322,34.78,34.68,20.13
sell,sh.688234,2023-11-21,1298,,67.96,110.27
buy,sh.600126,2023-11-21,14430,5.67,5.61,20.24
buy,sh.600316,2023-11-21,3687,22.18,21.88,20.17
buy,sz.000039,2023-11-21,10904,7.5,7.48,20.39
buy,sz.300339,2023-11-21,2814,29.05,28.26,19.88
sell,sh.600985,2023-11-22,6233,,13.1,102.07
sell,sz.300115,2023-11-22,6611,,12.41,102.55
buy,sz.002131,2023-11-22,34210,2.38,2.37,20.27
buy,sz.002195,2023-11-22,21073,3.86,3.74,19.7
sell,sz.300339,2023-11-23,2814,,26.97,94.87
buy,sz.000009,2023-11-23,6904,11.58,11.54,19.92
sell,sh.600131,2023-11-24,5207,,15.11,98.35
sell,sh.600316,2023-11-24,3687,,21.39,98.58
sell,sz.002195,2023-11-24,21073,,3.36,88.51
buy,sz.300058,2023-11-24,13814,5.82,5.77,19.93
buy,sz.300339,2023-11-24,2884,27.88,27.09,19.53
buy,sz.300432,2023-11-24,8903,8.91,8.71,19.39
sell,sh.688608,2023-11-27,762,,100.52,95.75
sell,sz.000034,2023-11-27,2322,,31.57,91.63
sell,sz.300058,2023-11-27,13814,,5.45,94.11
sell,sz.300339,2023-11-27,2884,,26.86,96.83
buy,sh.603179,2023-11-27,1532,51.36,51.11,19.58
buy,sh.603766,2023-11-27,14808,5.32,5.31,19.66
buy,sz.002195,2023-11-27,23944,3.29,3.26,19.51
sell,sh.603179,2023-11-28,1532,,51.26,98.16
sell,sh.603766,2023-11-28,14808,,5.37,99.4
sell,sz.000009,2023-11-28,6904,,11.59,100.02
buy,sz.000088,2023-11-28,16709,4.69,4.67,19.51
sell,sz.000088,2023-11-29,16709,,4.7,98.17
sell,sz.300432,2023-11-29,8903,,8.99,100.05
buy,sh.600959,2023-11-29,24507,3.23,3.21,19.67
buy,sh.603087,2023-11-29,1535,51.54,51.06,19.59
buy,sz.002966,2023-11-29,13872,5.7,5.64,19.56
sell,sh.600959,2023-11-30,24507,,3.19,97.72
sell,sh.688017,2023-11-30,573,,159.11,113.96
sell,sz.002131,2023-11-30,34210,,2.22,94.93
buy,sh.600985,2023-11-30,5511,14.34,14.09,19.41
buy,sh.603707,2023-11-30,5122,15.43,15.34,19.64
buy,sz.000937,2023-11-30,13859,5.7,5.7,19.75
sell,sz.002195,2023-12-01,23944,,3.22,96.37
buy,sh.600332,2023-12-01,2814,28.13,28.02,19.71
sell,sh.600332,2023-12-04,2814,,27.92,98.21
buy,sh.688234,2023-12-04,1085,73.24,72.54,19.68
sell,sh.600126,2023-12-05,14430,,5.39,97.22
sell,sz.000039,2023-12-05,10904,,7.59,103.45
buy,sh.600863,2023-12-05,22266,3.57,3.55,19.76
buy,sz.002603,2023-12-05,3320,23.95,23.55,19.55
sell,sz.002603,2023-12-06,3320,,23.06,95.7
sell,sz.002966,2023-12-06,13872,,5.6,97.1
buy,sh.601598,2023-12-06,17388,4.55,4.51,19.6
buy,sh.688017,2023-12-06,526,150.33,148.64,19.55
buy,sz.300601,2023-12-06,2465,32.09,31.97,19.7
sell,sh.688017,2023-12-07,526,,147.36,96.89
sell,sh.688234,2023-12-08,1085,,71.23,96.61
buy,sh.600901,2023-12-08,18033,4.36,4.36,19.66
buy,sh.601000,2023-12-08,24035,3.27,3.27,19.65
buy,sh.600282,2023-12-11,22918,3.44,3.34,19.14
sell,sz.300601,2023-12-12,2465,,30.13,92.84
sell,sh.601000,2023-12-13,24035,,3.39,101.85
buy,sh.601921,2023-12-13,10048,7.99,7.86,19.74
sell,sh.600863,2023-12-14,22266,,3.56,99.08
buy,sh.600535,2023-12-14,4956,16.13,16.06,19.9
buy,sz.300570,2023-12-14,1925,39.89,39.52,19.02
sell,sh.600282,2023-12-15,22918,,3.31,94.82
sell,sh.603087,2023-12-15,1535,,51.54,98.89
buy,sh.600863,2023-12-15,22242,3.56,3.53,19.63
buy,sh.603225,2023-12-15,5873,13.05,12.98,19.06
sell,sh.600863,2023-12-18,22242,,3.5,97.31
sell,sh.600901,2023-12-18,18033,,4.4,99.18
sell,sz.300570,2023-12-19,1925,,37.72,90.76
buy,sh.600642,2023-12-19,13854,5.69,5.68,19.67
sell,sh.603707,2023-12-20,5122,,15.2,97.32
buy,sh.601228,2023-12-21,25112,3.12,3.12,19.59
buy,sz.000598,2023-12-21,14520,5.4,5.37,19.49
sell,sh.601228,2023-12-22,25112,,3.15,98.88
sell,sh.601921,2023-12-25,10048,,6.9,86.66
sell,sh.603225,2023-12-25,5873,,12.77,93.75
buy,sh.601179,2023-12-25,16352,4.78,4.75,19.42
sell,sh.601598,2023-12-26,17388,,4.61,100.2
sell,sz.000598,2023-12-26,14520,,5.38,97.65
buy,sz.300699,2023-12-26,3094,25.25,24.92,19.28
sell,sh.600535,2023-12-27,4956,,15.7,97.26
buy,sz.300115,2023-12-27,6090,12.71,12.65,19.26
sell,sh.600985,2023-12-28,5511,,14.9,102.64
sell,sz.000937,2023-12-28,13859,,5.88,101.86
buy,sh.600863,2023-12-28,21971,3.54,3.5,19.22
buy,sh.601168,2023-12-29,5989,12.99,12.93,19.36
buy,sz.002966,2023-12-29,13645,5.7,5.69,19.41
sell,sh.601179,2024-01-02,16352,,4.82,98.52
sell,sz.300115,2024-01-02,6090,,13.13,99.95
sell,sz.300699,2024-01-03,3094,,26.12,101.02
buy,sz.300115,2024-01-03,6084,13.02,12.45,18.94
sell,sz.300115,2024-01-04,6084,,12.0,91.26
buy,sh.600707,2024-01-04,11818,6.7,6.7,19.8
buy,sz.002312,2024-01-04,11294,7.01,6.96,19.65
sell,sh.600863,2024-01-05,21971,,3.79,104.09
sell,sz.002312,2024-01-05,11294,,6.82,96.28
sell,sz.002966,2024-01-05,13645,,5.71,97.39
buy,sh.600021,2024-01-05,9650,8.19,8.16,19.69
buy,sh.600096,2024-01-05,5423,14.56,14.47,19.62
buy,sh.600390,2024-01-05,17245,4.58,4.57,19.7
buy,sh.600985,2024-01-05,4951,15.95,15.89,19.67
buy,sz.300100,2024-01-05,9958,7.93,7.82,19.47
sell,sh.600021,2024-01-08,9650,,8.04,96.98
sell,sh.600390,2024-01-08,17245,,4.51,97.22
buy,sh.600863,2024-01-08,20875,3.76,3.76,19.62
buy,sz.000933,2024-01-08,4960,15.84,15.82,19.62
buy,sz.000937,2024-01-08,12631,6.22,6.14,19.39
sell,sz.000933,2024-01-09,4960,,15.78,97.84
buy,sh.601179,2024-01-09,15850,4.93,4.91,19.46
buy,sh.688676,2024-01-09,2014,37.58,37.44,18.85
sell,sh.600707,2024-01-10,11818,,6.64,98.09
buy,sz.000598,2024-01-10,13822,5.67,5.67,19.59
sell,sz.000598,2024-01-11,13822,,5.67,97.96
sell,sz.300100,2024-01-11,9958,,6.95,86.51
buy,sh.600153,2024-01-11,9174,8.48,8.43,19.33
buy,sz.000932,2024-01-11,13976,5.07,5.01,17.5
sell,sh.600153,2024-01-12,9174,,8.47,97.13
sell,sh.601179,2024-01-12,15850,,4.92,97.48
sell,sz.000932,2024-01-12,13976,,5.04,88.05
sell,sh.600096,2024-01-15,5423,,14.39,97.55
buy,sz.000039,2024-01-15,9564,8.15,8.15,19.49
buy,sz.000933,2024-01-15,4895,15.93,15.92,19.48
buy,sh.600153,2024-01-16,9030,8.71,8.63,19.48
buy,sh.601179,2024-01-16,13841,5.06,5.05,17.47
sell,sh.600642,2024-01-17,13854,,6.39,110.66
sell,sh.600863,2024-01-18,20875,,3.59,93.68
sell,sh.601168,2024-01-18,5989,,12.59,94.25
sell,sz.000933,2024-01-18,4895,,14.85,90.86
buy,sh.600642,2024-01-18,12234,6.32,6.23,19.05
buy,sz.000921,2024-01-18,3441,22.46,22.11,19.02
buy,sz.002966,2024-01-18,12744,6.06,5.94,18.92
sell,sh.600985,2024-01-19,4951,,15.12,93.57
buy,sz.300017,2024-01-19,9244,8.27,7.89,18.23
sell,sh.600153,2024-01-22,9030,,8.11,91.54
sell,sh.601179,2024-01-22,13841,,4.77,82.53
sell,sz.000039,2024-01-23,9564,,7.65,91.46
sell,sz.300017,2024-01-23,9244,,7.44,85.97
buy,sz.002056,2024-01-23,5713,12.91,12.79,18.27
buy,sh.603338,2024-01-24,1482,50.33,49.77,18.44
sell,sz.000937,2024-01-25,12631,,6.12,96.63
buy,sz.002670,2024-01-25,6560,11.47,11.12,18.24
sell,sh.603338,2024-01-26,1482,,51.49,95.39
sell,sh.688676,2024-01-26,2014,,37.04,93.25
sell,sz.002056,2024-01-26,5713,,12.66,90.41
buy,sh.600390,2024-01-26,15414,4.9,4.82,18.57
buy,sh.600563,2024-01-26,812,92.98,90.86,18.44
sell,sh.600563,2024-01-29,812,,87.36,88.67
buy,sh.601990,2024-01-29,9932,7.58,7.52,18.67
buy,sz.002423,2024-01-29,9165,8.21,8.0,18.33
buy,sz.300002,2024-01-29,7651,9.84,9.71,18.57
sell,sh.600642,2024-01-30,12234,,6.58,100.62
sell,sh.601990,2024-01-30,9932,,7.37,91.5
sell,sz.000921,2024-01-30,3441,,23.29,100.18
sell,sz.002670,2024-01-30,6560,,10.2,83.64
sell,sz.300002,2024-01-30,7651,,9.62,92.0
buy,sh.600153,2024-01-30,8434,8.87,8.79,18.53
buy,sh.600332,2024-01-30,2812,26.59,26.47,18.61
buy,sh.600970,2024-01-30,7286,10.26,10.19,18.56
buy,sh.601598,2024-01-30,14432,5.18,5.0,18.04
buy,sz.000937,2024-01-30,11932,6.27,6.22,18.55
buy,sz.002958,2024-01-30,29690,2.52,2.49,18.48
sell,sz.000937,2024-01-31,11932,,6.18,92.17
buy,sh.688425,2024-01-31,19901,3.73,3.7,18.41
sell,sh.688425,2024-02-01,19901,,3.61,89.8
buy,sh.600642,2024-02-01,11345,6.58,6.55,18.58
buy,sz.000937,2024-02-01,12100,6.17,6.07,18.36
sell,sh.601598,2024-02-05,14432,,4.68,84.43
sell,sh.600153,2024-02-06,8434,,8.08,85.18
sell,sh.600390,2024-02-06,15414,,4.38,84.39
sell,sh.600970,2024-02-06,7286,,9.68,88.16
sell,sz.002423,2024-02-06,9165,,7.0,80.19
buy,sh.600863,2024-02-08,19194,3.79,3.79,18.19
buy,sh.601000,2024-02-08,17909,4.06,4.01,17.95
sell,sh.600863,2024-02-19,19194,,3.79,90.93
sell,sz.000937,2024-02-19,12100,,6.26,94.68
buy,sh.600352,2024-02-19,9045,7.95,7.9,17.86
buy,sz.002078,2024-02-19,5669,12.69,12.66,17.94
buy,sh.600863,2024-02-21,18664,3.91,3.9,18.2
buy,sz.000528,2024-02-21,9811,7.44,7.39,18.13
sell,sh.600332,2024-02-22,2812,,27.51,96.7
sell,sh.600863,2024-02-22,18664,,3.91,91.22
sell,sz.002958,2024-02-22,29690,,2.58,95.75
buy,sh.603338,2024-02-22,1283,56.4,56.0,17.96
sell,sz.002966,2024-02-23,12744,,6.51,103.7
sell,sh.600352,2024-02-23,9045,,7.75,87.62
sell,sh.603338,2024-02-23,1283,,55.08,88.33
buy,sh.600282,2024-02-23,19332,3.76,3.7,17.88
buy,sh.600985,2024-02-23,4000,18.16,17.74,17.74
sell,sh.601000,2024-02-26,17909,,3.81,85.29
sell,sz.002078,2024-02-26,5669,,12.88,91.27
buy,sh.600096,2024-02-26,4470,16.18,16.11,18.0
buy,sh.600332,2024-02-26,2601,27.8,27.62,17.96
buy,sh.600863,2024-02-26,17800,4.06,3.98,17.71
buy,sz.000937,2024-02-26,10599,6.82,6.73,17.83
buy,sz.002185,2024-02-26,8921,8.11,8.07,18.0
buy,sz.002966,2024-02-26,11194,6.46,6.34,17.74
sell,sh.600332,2024-02-29,2601,,27.38,89.02
sell,sh.600642,2024-02-29,11345,,6.78,96.15
sell,sz.002185,2024-02-29,8921,,7.86,87.65
sell,sh.600282,2024-03-01,19332,,3.83,92.55
sell,sz.002966,2024-03-01,11194,,6.2,86.75
buy,sh.603605,2024-03-01,697,102.71,99.79,17.39
buy,sz.002078,2024-03-01,5294,13.54,13.39,17.72
sell,sh.600863,2024-03-04,17800,,4.06,90.34
sell,sh.600985,2024-03-04,4000,,17.1,85.5
sell,sz.000528,2024-03-04,9811,,7.61,93.33
sell,sz.000937,2024-03-04,10599,,6.77,89.69
buy,sz.300223,2024-03-04,1061,67.81,67.18,17.82
sell,sh.603605,2024-03-05,697,,93.7,81.64
buy,sh.600282,2024-03-05,18771,3.85,3.83,17.97
buy,sh.600498,2024-03-05,3771,19.15,18.65,17.58
buy,sz.000034,2024-03-05,2170,33.28,32.79,17.79
buy,sz.000921,2024-03-05,2522,28.63,27.79,17.52
buy,sz.002673,2024-03-05,9962,7.25,7.18,17.88
buy,sz.300017,2024-03-05,7062,10.23,9.87,17.43
buy,sz.300757,2024-03-05,896,80.55,78.09,17.49
sell,sh.600282,2024-03-06,18771,,3.86,90.57
sell,sz.002078,2024-03-06,5294,,13.15,87.02
sell,sz.300223,2024-03-06,1061,,64.62,85.7
buy,sz.000528,2024-03-06,9350,7.64,7.63,17.84
buy,sh.603728,2024-03-07,1217,59.23,58.32,17.74
buy,sz.002281,2024-03-07,1926,37.44,36.07,17.37
sell,sz.002673,2024-03-11,9962,,7.2,89.66
buy,sh.603920,2024-03-11,3672,19.93,18.87,17.32
sell,sh.603728,2024-03-13,1217,,58.72,89.33
sell,sz.000034,2024-03-13,2170,,31.88,86.47
sell,sz.000921,2024-03-13,2522,,25.89,81.62
sell,sz.300017,2024-03-13,7062,,9.39,82.89
buy,sh.600282,2024-03-13,18453,3.94,3.93,18.13
buy,sh.603129,2024-03-13,642,113.08,112.39,18.04
sell,sh.600096,2024-03-14,4470,,17.13,95.71
sell,sh.600498,2024-03-14,3771,,18.09,85.27
buy,sh.600021,2024-03-14,8899,8.16,8.12,18.06
buy,sh.601921,2024-03-14,8534,8.51,8.31,17.73
buy,sz.300699,2024-03-14,2560,28.35,28.01,17.93
sell,sz.000528,2024-03-15,9350,,7.66,89.53
sell,sz.300699,2024-03-15,2560,,27.82,89.02
sell,sh.600021,2024-03-18,8899,,8.28,92.1
sell,sh.600282,2024-03-18,18453,,3.98,91.8
sell,sh.603129,2024-03-19,642,,108.02,86.69
buy,sh.603606,2024-03-19,1601,45.3,44.86,17.96
buy,sh.603766,2024-03-19,12485,5.81,5.7,17.79
buy,sz.300919,2024-03-19,1904,38.08,37.96,18.07
sell,sh.601921,2024-03-20,8534,,8.27,88.22
sell,sh.603920,2024-03-20,3672,,18.38,84.36
buy,sz.000426,2024-03-20,6642,10.81,10.69,17.75
buy,sz.000657,2024-03-20,6647,10.81,10.55,17.53
buy,sz.000960,2024-03-20,4663,15.41,14.86,17.32
sell,sh.603606,2024-03-21,1601,,44.81,89.68
buy,sz.002340,2024-03-21,11421,6.33,6.23,17.79
sell,sz.002281,2024-03-22,1926,,37.67,90.69
buy,sh.600580,2024-03-22,4813,15.12,14.87,17.89
buy,sh.601118,2024-03-22,13958,5.22,5.02,17.52
buy,sh.603728,2024-03-22,1040,65.41,65.29,16.98
sell,sz.300757,2024-03-25,896,,100.47,112.53
buy,sz.001696,2024-03-25,10152,7.02,6.84,17.36
sell,sh.600580,2024-03-26,4813,,13.38,80.5
sell,sh.603728,2024-03-26,1040,,57.71,75.02
buy,sz.300757,2024-03-26,698,99.48,96.35,16.81
sell,sz.000657,2024-03-27,6647,,9.66,80.26
sell,sz.000960,2024-03-27,4663,,13.83,80.61
sell,sz.300919,2024-03-27,1904,,36.11,85.94
buy,sh.600580,2024-03-27,5199,13.29,13.15,17.09
buy,sh.603688,2024-03-27,1203,57.41,56.48,16.99
sell,sz.002340,2024-03-28,11421,,5.74,81.95
buy,sh.600126,2024-03-28,12678,5.36,5.33,16.89
sell,sh.601118,2024-03-29,13958,,5.0,87.24
sell,sz.000426,2024-03-29,6642,,10.97,91.08
buy,sh.600602,2024-03-29,5314,13.22,13.0,17.27
buy,sz.000528,2024-03-29,8835,7.95,7.93,17.52
sell,sh.600602,2024-04-01,5314,,13.28,88.21
sell,sz.000528,2024-04-01,8835,,8.13,89.79
sell,sz.001696,2024-04-01,10152,,8.15,103.42
sell,sz.300757,2024-04-01,698,,108.79,94.92
sell,sh.600126,2024-04-02,12678,,5.54,87.8
sell,sh.603766,2024-04-02,12485,,6.3,98.32
buy,sh.600007,2024-04-02,3231,22.49,22.37,18.07
buy,sh.601228,2024-04-02,21281,3.41,3.41,18.14
buy,sh.688027,2024-04-02,390,185.86,176.76,17.23
buy,sz.002532,2024-04-02,11507,6.31,6.3,18.12
buy,sz.001696,2024-04-03,8356,8.63,8.44,17.63
buy,sz.002958,2024-04-03,28214,2.56,2.55,17.99
buy,sz.002966,2024-04-03,11332,6.36,6.33,17.93
sell,sh.603688,2024-04-08,1203,,57.97,87.17
sell,sh.688027,2024-04-08,390,,170.8,83.26
buy,sh.600352,2024-04-08,9015,8.04,7.98,17.98
buy,sz.002078,2024-04-08,5077,14.27,14.25,18.09
sell,sh.600580,2024-04-09,5199,,12.14,78.89
sell,sz.002078,2024-04-09,5077,,14.28,90.62
sell,sz.002966,2024-04-09,11332,,6.35,89.95
buy,sh.600737,2024-04-09,7645,9.3,9.1,17.39
buy,sh.600988,2024-04-09,3778,18.83,18.58,17.55
buy,sh.600153,2024-04-10,8009,8.92,8.91,17.84
buy,sz.300073,2024-04-10,1398,51.09,49.35,17.25
sell,sh.601228,2024-04-11,21281,,3.45,91.77
sell,sh.600007,2024-04-12,3231,,20.69,83.56
sell,sh.600352,2024-04-12,9015,,8.05,90.71
buy,sz.000528,2024-04-12,6924,10.38,10.32,17.86
buy,sz.000657,2024-04-12,6254,11.49,11.45,17.9
buy,sz.002608,2024-04-12,8559,8.4,8.24,17.63
sell,sz.002532,2024-04-15,11507,,6.44,92.63
buy,sz.000426,2024-04-15,5186,13.8,12.99,16.84
sell,sh.600153,2024-04-17,8009,,8.79,88.0
sell,sh.600737,2024-04-17,7645,,8.99,85.91
sell,sz.000657,2024-04-17,6254,,11.05,86.38
sell,sz.001696,2024-04-17,8356,,8.18,85.44
sell,sz.300073,2024-04-17,1398,,47.62,83.22
buy,sz.000921,2024-04-17,2143,31.99,31.72,16.99
buy,sz.002078,2024-04-17,4591,14.94,14.9,17.1
sell,sz.002608,2024-04-18,8559,,8.16,87.3
buy,sh.600153,2024-04-18,8014,8.89,8.79,17.61
buy,sz.000598,2024-04-18,10802,6.6,6.56,17.72
buy,sz.000933,2024-04-18,3141,22.68,21.85,17.16
sell,sh.600153,2024-04-19,8014,,8.64,86.55
sell,sz.000426,2024-04-19,5186,,13.3,86.22
buy,sh.601179,2024-04-19,8915,8.0,7.95,17.72
sell,sh.600988,2024-04-22,3778,,18.65,88.07
buy,sh.600282,2024-04-22,14878,4.83,4.81,17.89
buy,sz.000937,2024-04-22,10413,6.9,6.73,17.52
sell,sz.000933,2024-04-23,3141,,20.27,79.59
buy,sh.600096,2024-04-23,3815,18.44,18.09,17.25
buy,sz.002595,2024-04-23,1819,38.66,38.04,17.3
sell,sh.600096,2024-04-24,3815,,17.86,85.17
sell,sz.000921,2024-04-24,2143,,31.78,85.13
buy,sh.600332,2024-04-24,2354,29.26,29.08,17.11
